B,V,r,i,J,H
4362.040313734913,5363.625487682275,6142.527565561651,7547.645016504422,12437.466802604562,16134.079232787279
4369.190313734939,5363.075487682273,6154.077565561693,7552.145016504438,12434.566802604551,16135.379232787283
4370.790313734945,5367.975487682291,6131.677565561611,7538.745016504389,12448.516802604601,16151.07923278734
4377.59031373497,5374.725487682315,6099.027565561492,7474.795016504157,12503.216802604802,16177.429232787435
4367.990313734935,5361.525487682267,6161.277565561719,7552.79501650444,12438.416802604566,16138.129232787294
4372.540313734951,5356.975487682251,6184.677565561804,7556.095016504452,12426.616802604523,16138.779232787296
4372.640313734952,5366.375487682285,6131.127565561609,7536.8950165043825,12451.566802604613,16150.629232787338
4366.74031373493,5367.325487682288,6136.92756556163,7542.195016504402,12447.8668026046,16138.879232787296
4368.040313734935,5368.425487682292,6125.577565561589,7528.6450165043525,12458.166802604637,16155.679232787357
4373.640313734955,5359.125487682259,6173.2775655617625,7555.245016504449,12430.666802604537,16139.5292327873
4366.240313734928,5365.4254876822815,6140.177565561642,7545.545016504414,12443.916802604585,16136.379232787287
4370.590313734944,5361.0254876822655,6164.577565561731,7552.545016504439,12436.316802604557,16128.579232787259
4366.890313734931,5362.425487682271,6163.927565561728,7553.095016504441,12438.066802604564,16133.729232787278
4373.040313734953,5357.925487682254,6180.377565561788,7556.445016504454,12428.56680260453,16139.079232787297
4367.340313734932,5363.975487682276,6141.327565561646,7542.195016504402,12444.166802604586,16141.329232787306
4369.190313734939,5360.675487682264,6168.177565561744,7553.345016504442,12437.266802604561,16133.579232787277
4371.2403137349465,5367.87548768229,6117.177565561558,7521.995016504328,12463.616802604658,16164.929232787392
4369.54031373494,5362.875487682272,6140.077565561642,7541.945016504401,12443.916802604585,16148.729232787333
4369.290313734939,5359.875487682261,6168.877565561746,7555.245016504449,12431.21680260454,16129.479232787262
4372.940313734953,5361.975487682269,6163.927565561728,7550.495016504432,12437.716802604562,16140.829232787302
4363.640313734919,5364.375487682278,6152.077565561685,7551.245016504435,12436.76680260456,16124.029232787241
4363.290313734918,5366.375487682285,6127.877565561597,7538.045016504387,12446.766802604596,16136.429232787286
4369.54031373494,5362.025487682269,6175.627565561771,7555.695016504451,12432.716802604544,16126.829232787251
4370.990313734946,5366.875487682287,6125.077565561587,7526.145016504343,12455.266802604627,16161.679232787379
4366.8403137349305,5365.925487682283,6136.077565561627,7544.995016504412,12439.71680260457,16136.529232787288
4372.840313734952,5358.2754876822555,6186.777565561812,7558.09501650446,12430.616802604538,16137.679232787292
4367.540313734933,5359.875487682261,6172.777565561761,7553.245016504442,12433.766802604549,16132.329232787273
4368.990313734938,5365.775487682283,6150.927565561681,7551.245016504435,12441.316802604575,16132.279232787272
4372.390313734951,5360.4754876822635,6171.027565561754,7553.795016504444,12434.816802604553,16137.07923278729
4373.840313734956,5360.4754876822635,6180.127565561787,7558.045016504459,12428.86680260453,16136.72923278729
4370.190313734943,5361.475487682267,6165.127565561733,7555.0450165044485,12433.216802604547,16142.429232787308
4367.090313734931,5366.325487682285,6135.027565561623,7536.595016504381,12451.566802604613,16143.379232787313
4369.890313734942,5361.925487682269,6171.977565561758,7556.845016504455,12434.26680260455,16132.179232787272
4370.590313734944,5364.625487682279,6148.8275655616735,7548.045016504423,12447.916802604599,16146.779232787325
4368.640313734937,5372.425487682307,6104.527565561512,7498.995016504245,12487.766802604745,16159.22923278737
4373.540313734955,5373.725487682312,6099.577565561494,7484.695016504193,12501.616802604796,16159.929232787374
4366.940313734931,5364.575487682278,6139.67756556164,7545.345016504413,12443.766802604585,16144.679232787317
4361.790313734912,5367.6254876822895,6126.027565561591,7530.895016504361,12453.51680260462,16137.679232787292
4366.79031373493,5360.925487682265,6173.177565561762,7555.54501650445,12435.116802604553,16120.979232787231
4369.840313734941,5368.125487682291,6131.077565561609,7534.895016504375,12447.166802604597,16150.87923278734
4367.290313734932,5360.275487682263,6170.527565561752,7554.995016504448,12432.616802604545,16126.929232787254
4367.490313734933,5360.025487682262,6176.127565561773,7556.995016504456,12431.866802604542,16126.07923278725
4374.5403137349585,5363.475487682274,6152.377565561686,7551.095016504434,12439.41680260457,16147.97923278733
4373.4403137349545,5360.875487682265,6172.077565561758,7554.995016504448,12434.566802604551,16140.579232787302
4368.040313734935,5358.075487682255,6181.027565561791,7555.195016504449,12430.316802604535,16135.329232787284
4374.140313734957,5366.775487682286,6125.87756556159,7531.795016504364,12460.316802604644,16159.579232787371
4367.640313734933,5369.325487682296,6127.277565561595,7532.345016504366,12455.116802604625,16146.079232787322
4372.540313734951,5370.275487682299,6121.827565561575,7529.1950165043545,12450.066802604608,16157.379232787363
4365.240313734925,5363.875487682276,6138.277565561635,7538.99501650439,12446.216802604595,16145.27923278732
4372.740313734952,5358.325487682256,6186.577565561811,7555.295016504449,12430.366802604536,16128.029232787256
4368.290313734936,5364.125487682277,6149.027565561674,7548.395016504424,12438.916802604566,16135.979232787286
4368.390313734936,5368.275487682292,6122.327565561577,7531.095016504361,12452.866802604618,16156.67923278736
4373.790313734956,5358.575487682257,6190.777565561826,7558.045016504459,12427.966802604527,16130.629232787265
4363.240313734917,5364.8754876822795,6153.32756556169,7547.995016504423,12438.816802604568,16139.429232787297
4376.290313734965,5363.175487682273,6156.2275655617,7550.395016504432,12439.816802604571,16144.829232787317
4374.290313734958,5370.825487682301,6108.827565561528,7506.695016504273,12476.366802604703,16175.979232787431
4367.140313734932,5362.525487682271,6155.277565561697,7549.695016504429,12435.666802604555,16138.379232787294
4374.140313734957,5362.875487682272,6154.377565561694,7549.045016504427,12438.816802604568,16153.079232787348
4364.990313734924,5366.975487682287,6137.877565561634,7542.645016504403,12448.216802604602,16140.379232787302
4369.990313734942,5357.375487682252,6179.777565561786,7556.445016504454,12430.616802604538,16130.179232787264
4365.7403137349265,5363.2254876822735,6151.927565561685,7548.595016504425,12434.16680260455,16131.029232787267
4366.74031373493,5363.175487682273,6143.477565561654,7546.045016504416,12444.666802604588,16137.42923278729
4369.39031373494,5361.875487682269,6161.927565561721,7552.045016504438,12434.01680260455,16137.679232787292
4367.790313734934,5364.675487682279,6150.427565561679,7546.745016504418,12443.166802604583,16145.32923278732
4362.490313734915,5364.025487682276,6144.327565561657,7545.845016504415,12436.566802604559,16142.179232787308
4370.090313734942,5364.075487682277,6146.327565561664,7547.24501650442,12439.516802604569,16144.229232787315
4371.640313734948,5361.0254876822655,6164.027565561729,7551.145016504434,12438.266802604565,16135.329232787284
4366.390313734929,5366.025487682284,6125.277565561588,7533.49501650437,12451.616802604614,16142.929232787312
4367.890313734934,5364.675487682279,6148.327565561672,7549.045016504427,12440.616802604574,16143.879232787314
4366.090313734928,5359.875487682261,6178.677565561782,7556.345016504453,12432.216802604544,16123.47923278724
4368.340313734936,5360.725487682264,6169.87756556175,7554.545016504447,12431.066802604539,16135.579232787284
4371.440313734947,5363.875487682276,6169.627565561749,7552.395016504439,12438.266802604565,16143.229232787311
4374.740313734959,5361.0254876822655,6170.977565561754,7555.245016504449,12435.716802604555,16139.329232787299
4367.740313734934,5363.025487682273,6164.32756556173,7554.545016504447,12438.116802604563,16124.829232787244
4366.240313734928,5362.525487682271,6149.477565561676,7546.345016504417,12440.616802604574,16145.029232787318
4371.390313734947,5361.725487682268,6158.92756556171,7549.095016504427,12442.166802604579,16142.729232787311
4367.090313734931,5365.07548768228,6145.627565561662,7546.7950165044185,12442.866802604582,16132.279232787272
4375.490313734962,5358.775487682257,6175.727565561771,7553.895016504444,12428.366802604529,16144.179232787315
4366.490313734929,5362.875487682272,6158.377565561708,7552.345016504439,12437.416802604563,16131.47923278727
4370.040313734942,5361.475487682267,6156.577565561702,7552.045016504438,12434.16680260455,16134.27923278728
4367.040313734931,5362.025487682269,6151.627565561684,7551.645016504436,12431.21680260454,16134.879232787282
4366.74031373493,5365.375487682281,6131.177565561609,7541.395016504399,12452.866802604618,16140.879232787303
4368.040313734935,5359.225487682259,6179.677565561786,7557.7950165044585,12430.766802604538,16122.479232787236
4362.690313734915,5363.325487682274,6144.927565561659,7546.745016504418,12442.36680260458,16140.129232787302
4367.240313734932,5362.825487682272,6147.627565561669,7545.895016504415,12436.016802604558,16141.129232787305
4374.040313734957,5365.9754876822835,6129.827565561604,7537.245016504384,12447.716802604598,16154.979232787355
4364.590313734922,5367.375487682289,6125.477565561589,7538.245016504387,12448.916802604603,16140.0792327873
4366.69031373493,5371.525487682304,6104.777565561513,7505.89501650427,12478.216802604711,16150.279232787338
4366.79031373493,5369.325487682296,6108.127565561525,7514.795016504302,12471.266802604685,16155.529232787358
4368.940313734938,5369.675487682297,6117.077565561558,7526.4450165043445,12459.966802604644,16152.929232787348
4368.740313734937,5362.625487682271,6155.9775655616995,7549.84501650443,12440.216802604573,16142.729232787311
4369.840313734941,5361.275487682266,6167.277565561741,7554.695016504447,12430.966802604538,16138.329232787295
4370.940313734945,5360.775487682265,6165.3275655617335,7554.445016504446,12431.116802604538,16133.629232787276
4371.7903137349485,5363.825487682276,6137.027565561631,7541.8450165044005,12445.916802604592,16160.679232787375
4372.09031373495,5372.775487682308,6119.527565561567,7521.095016504325,12462.716802604653,16156.57923278736
4371.7903137349485,5375.125487682317,6097.677565561487,7481.795016504182,12505.46680260481,16168.879232787405
4370.090313734942,5362.32548768227,6160.3775655617155,7548.545016504425,12436.916802604559,16149.779232787336
4368.640313734937,5358.375487682256,6181.977565561794,7556.395016504453,12429.516802604532,16132.679232787274
4368.4903137349365,5363.175487682273,6158.227565561708,7551.895016504437,12435.116802604553,16138.529232787296
4372.8903137349525,5370.4254876823,6129.127565561602,7537.4450165043845,12451.11680260461,16144.279232787316
4377.340313734969,5359.62548768226,6182.527565561796,7557.345016504457,12431.616802604542,16142.029232787307
4373.040313734953,5362.425487682271,6145.977565561663,7546.295016504417,12443.866802604585,16153.929232787352
4375.990313734964,5368.675487682293,6115.8275655615535,7518.945016504317,12468.716802604675,16168.929232787406
4372.390313734951,5368.875487682294,6119.1275655615655,7526.895016504346,12461.71680260465,16164.87923278739
4368.090313734935,5366.275487682285,6136.92756556163,7541.945016504401,12440.016802604572,16137.029232787288
4370.190313734943,5370.5754876823,6117.4775655615595,7517.745016504313,12468.166802604674,16157.079232787362
4370.890313734945,5365.02548768228,6147.377565561668,7546.445016504417,12443.916802604585,16140.479232787302
4368.290313734936,5362.425487682271,6164.47756556173,7552.895016504441,12433.716802604547,16129.17923278726
4370.290313734943,5361.325487682267,6164.47756556173,7552.2950165044385,12441.066802604575,16131.129232787269
4370.190313734943,5360.975487682265,6167.727565561742,7553.545016504443,12432.766802604545,16135.379232787283
4366.440313734929,5362.22548768227,6152.627565561687,7548.745016504426,12439.066802604568,16132.579232787273
4377.69031373497,5360.775487682265,6167.627565561742,7554.545016504447,12428.71680260453,16151.02923278734
4370.1403137349425,5363.925487682276,6159.927565561714,7549.295016504428,12432.816802604546,16140.679232787303
4366.440313734929,5365.325487682281,6147.277565561668,7547.395016504421,12444.566802604588,16138.379232787294
4374.140313734957,5365.4254876822815,6145.377565561661,7544.895016504412,12444.716802604587,16145.32923278732
4364.740313734923,5358.8254876822575,6179.827565561786,7559.495016504465,12427.866802604527,16121.329232787233
4372.8903137349525,5361.775487682268,6157.277565561704,7549.445016504428,12434.466802604551,16151.17923278734
4369.790313734941,5359.52548768226,6183.7275655618005,7556.745016504455,12430.716802604536,16132.179232787272
4367.490313734933,5362.32548768227,6166.027565561736,7554.095016504445,12435.266802604554,16132.629232787272
4368.690313734937,5365.275487682281,6144.727565561659,7544.095016504409,12446.816802604597,16144.179232787315
4366.940313734931,5367.77548768229,6130.577565561607,7540.595016504396,12452.916802604617,16138.279232787294
4370.790313734945,5360.625487682264,6169.627565561749,7554.445016504446,12430.716802604536,16128.179232787257
4370.190313734943,5368.325487682292,6120.827565561572,7531.745016504364,12453.816802604622,16154.879232787354
4366.64031373493,5364.625487682279,6136.577565561629,7542.745016504404,12448.016802604601,16142.229232787307
4373.590313734955,5361.975487682269,6158.82756556171,7548.195016504424,12438.066802604564,16145.729232787322
4371.640313734948,5363.925487682276,6154.977565561696,7550.745016504433,12441.066802604575,16132.379232787272
4369.090313734939,5366.225487682284,6129.427565561603,7538.745016504389,12454.216802604624,16148.07923278733
4370.190313734943,5363.925487682276,6135.177565561624,7543.895016504408,12437.766802604563,16145.079232787319
4371.740313734948,5364.075487682277,6158.077565561707,7553.095016504441,12433.916802604548,16144.929232787319
4370.790313734945,5360.425487682263,6171.6275655617565,7553.995016504445,12431.01680260454,16133.729232787278
4373.540313734955,5357.525487682253,6186.127565561809,7558.24501650446,12427.366802604525,16136.379232787287
4371.140313734946,5357.575487682253,6187.127565561813,7560.545016504469,12429.916802604534,16132.279232787272
4368.390313734936,5362.425487682271,6147.027565561667,7546.645016504418,12434.866802604553,16150.87923278734
4369.090313734939,5361.0254876822655,6171.077565561754,7553.645016504443,12436.316802604557,16130.479232787266
4370.240313734943,5369.025487682295,6113.077565561543,7523.095016504332,12460.116802604643,16157.479232787364
4368.4903137349365,5364.97548768228,6140.327565561643,7544.34501650441,12438.266802604565,16144.279232787316
4376.9903137349675,5361.975487682269,6165.027565561732,7551.695016504436,12432.966802604546,16144.629232787316
4372.29031373495,5361.525487682267,6166.527565561738,7554.195016504445,12435.266802604554,16131.47923278727
4375.04031373496,5367.375487682289,6128.927565561601,7535.995016504379,12453.51680260462,16156.979232787362
4371.140313734946,5365.325487682281,6157.677565561706,7550.195016504431,12436.266802604558,16141.779232787307
4367.9403137349345,5366.075487682284,6137.177565561631,7542.495016504403,12443.516802604583,16144.929232787319
4365.490313734926,5360.775487682265,6180.077565561787,7554.745016504447,12434.31680260455,16129.129232787262
4368.890313734938,5363.675487682275,6140.927565561645,7546.7950165044185,12442.56680260458,16142.57923278731
4368.190313734935,5367.125487682288,6112.527565561541,7520.195016504322,12459.716802604642,16158.97923278737
4367.990313734935,5371.975487682305,6103.97756556151,7493.295016504224,12490.566802604755,16169.829232787408
4372.440313734951,5364.275487682277,6156.427565561701,7550.0950165044305,12439.366802604569,16139.9292327873
4370.1403137349425,5358.875487682258,6183.327565561799,7556.645016504454,12433.466802604547,16132.679232787274
4372.3403137349505,5368.225487682292,6129.427565561603,7531.695016504364,12452.766802604618,16157.329232787364
4369.840313734941,5366.325487682285,6139.027565561638,7543.945016504408,12444.166802604586,16142.129232787309
4363.790313734919,5364.8754876822795,6136.127565561627,7540.395016504395,12444.916802604588,16139.629232787298
4368.040313734935,5357.925487682254,6185.977565561809,7558.495016504461,12427.166802604524,16123.879232787242
4372.440313734951,5359.875487682261,6175.877565561772,7555.195016504449,12432.116802604542,16135.079232787282
4367.340313734932,5366.975487682287,6132.077565561613,7536.545016504381,12452.316802604615,16145.429232787319
4369.790313734941,5363.625487682275,6152.077565561685,7549.345016504428,12436.86680260456,16137.979232787293
4372.940313734953,5358.575487682257,6174.677565561768,7555.245016504449,12429.666802604534,16136.779232787288
4374.240313734957,5371.775487682305,6119.027565561565,7518.595016504316,12466.716802604667,16161.129232787378
4370.240313734943,5366.375487682285,6135.327565561624,7543.195016504405,12444.066802604586,16141.479232787306
4373.390313734954,5360.625487682264,6177.227565561777,7555.795016504451,12430.266802604536,16137.029232787288
4369.640313734941,5372.625487682308,6112.2775655615405,7522.49501650433,12462.816802604655,16153.87923278735
4366.2903137349285,5371.625487682304,6107.777565561524,7499.045016504245,12481.716802604722,16163.329232787386
4364.140313734921,5365.12548768228,6142.077565561649,7541.945016504401,12445.816802604593,16138.729232787296
4367.9403137349345,5363.175487682273,6150.277565561679,7547.3450165044205,12438.966802604567,16139.229232787296
4370.1403137349425,5366.875487682287,6137.127565561631,7542.445016504403,12444.766802604589,16143.279232787312
4364.290313734921,5365.725487682283,6146.327565561664,7541.8450165044005,12442.116802604578,16150.829232787339
4372.590313734951,5359.9254876822615,6180.677565561789,7555.945016504452,12430.066802604535,16138.829232787295
4376.390313734965,5368.475487682293,6124.477565561585,7525.645016504342,12456.866802604633,16158.879232787369
4371.690313734948,5360.125487682262,6171.927565561758,7555.54501650445,12430.866802604538,16135.029232787281
4369.790313734941,5372.775487682308,6117.777565561561,7528.445016504352,12459.516802604641,16148.42923278733
4373.390313734954,5365.725487682283,6141.027565561645,7544.845016504411,12445.966802604593,16153.77923278735
4372.29031373495,5359.825487682261,6168.727565561746,7555.195016504449,12434.16680260455,16139.429232787297
4373.9903137349565,5357.7254876822535,6179.977565561787,7554.245016504446,12433.466802604547,16138.729232787296
4369.140313734939,5364.425487682278,6144.177565561657,7547.845016504422,12442.91680260458,16135.279232787283
4370.840313734945,5357.575487682253,6176.977565561776,7557.645016504458,12431.56680260454,16129.22923278726
4372.3403137349505,5360.225487682263,6173.2775655617625,7554.795016504448,12433.716802604547,16134.979232787282
4368.740313734937,5366.875487682287,6149.877565561677,7548.195016504424,12437.216802604562,16133.529232787278
4373.290313734954,5371.825487682305,6115.177565561551,7517.0950165043105,12469.516802604678,16157.829232787364
4371.940313734949,5362.825487682272,6161.327565561719,7550.495016504432,12436.916802604559,16143.379232787313
4375.690313734963,5363.125487682273,6157.0775655617035,7552.145016504438,12438.016802604565,16140.879232787303
4372.040313734949,5360.825487682265,6176.877565561776,7553.045016504441,12433.266802604547,16143.179232787312
4366.340313734929,5371.575487682304,6092.127565561467,7466.645016504127,12516.61680260485,16169.479232787407
4362.890313734916,5361.0254876822655,6161.72756556172,7551.395016504435,12434.36680260455,16124.229232787242
4367.990313734935,5364.625487682279,6149.277565561675,7546.495016504417,12442.616802604582,16143.729232787315
4367.890313734934,5366.375487682285,6117.67756556156,7525.745016504342,12458.81680260464,16156.67923278736
4367.9403137349345,5371.975487682305,6098.5275655614905,7483.2950165041875,12499.366802604787,16168.429232787403
4364.990313734924,5367.0754876822875,6130.777565561608,7540.895016504397,12446.866802604596,16139.429232787297
4364.690313734923,5368.225487682292,6118.977565561565,7528.995016504354,12457.066802604633,16145.32923278732
4370.290313734943,5366.425487682285,6147.477565561669,7549.395016504428,12443.116802604582,16141.479232787306
4376.090313734964,5358.425487682256,6186.32756556181,7557.845016504459,12432.066802604542,16140.779232787303
4373.390313734954,5361.125487682266,6170.877565561754,7555.145016504449,12430.516802604536,16147.429232787326
4368.740313734937,5360.075487682262,6175.577565561771,7555.645016504451,12430.766802604538,16130.029232787263
4360.690313734908,5365.02548768228,6139.327565561639,7546.895016504419,12439.41680260457,16127.279232787254
4371.290313734947,5363.925487682276,6156.677565561702,7549.645016504429,12434.816802604553,16141.979232787307
4371.140313734946,5359.42548768226,6172.027565561758,7555.44501650445,12432.766802604545,16133.229232787275
4371.390313734947,5362.475487682271,6168.877565561746,7551.945016504437,12439.816802604571,16129.329232787262
4366.69031373493,5370.5754876823,6103.527565561509,7496.895016504237,12482.866802604727,16163.529232787387
4375.140313734961,5360.725487682264,6176.627565561775,7555.795016504451,12430.166802604535,16145.429232787319
4364.190313734921,5361.5754876822675,6167.377565561741,7554.795016504448,12436.316802604557,16122.579232787237
4368.090313734935,5370.175487682299,6115.477565561552,7518.145016504314,12464.51680260466,16157.829232787364
4371.690313734948,5359.47548768226,6177.027565561776,7556.795016504455,12434.216802604551,16141.979232787307
4372.8903137349525,5360.125487682262,6177.027565561776,7555.745016504451,12433.316802604546,16137.779232787292
4358.4903137349,5373.775487682312,6090.877565561463,7487.945016504204,12496.616802604778,16158.229232787366
4369.49031373494,5367.275487682288,6129.427565561603,7538.645016504389,12451.266802604612,16146.229232787322
4373.390313734954,5368.325487682292,6126.727565561593,7536.995016504383,12453.26680260462,16140.529232787303
4373.340313734954,5360.575487682264,6164.027565561729,7551.045016504434,12434.31680260455,16142.129232787309
4366.79031373493,5358.8254876822575,6184.727565561804,7559.545016504465,12426.216802604522,16122.979232787238
4372.690313734952,5362.22548768227,6175.22756556177,7555.695016504451,12438.416802604566,16133.529232787278
4375.04031373496,5358.425487682256,6183.6275655618,7557.695016504458,12428.816802604531,16140.2292327873
4368.590313734937,5357.275487682252,6182.427565561796,7558.045016504459,12429.766802604534,16124.429232787243
4373.190313734954,5360.075487682262,6169.7275655617495,7554.995016504448,12430.816802604539,16144.329232787317
4372.790313734952,5358.8254876822575,6183.327565561799,7558.29501650446,12432.366802604543,16130.529232787267
4373.340313734954,5362.17548768227,6157.027565561703,7550.195016504431,12437.816802604564,16144.079232787315
4376.740313734967,5369.475487682296,6127.277565561595,7531.995016504365,12453.816802604622,16159.479232787371
4371.840313734949,5361.225487682266,6162.5775655617235,7551.945016504437,12432.666802604545,16144.229232787315
4368.590313734937,5370.275487682299,6105.877565561517,7508.245016504278,12478.116802604709,16164.67923278739
4374.390313734958,5369.325487682296,6131.27756556161,7536.695016504382,12452.816802604619,16156.37923278736
4374.490313734958,5361.5754876822675,6171.077565561754,7551.145016504434,12434.816802604553,16136.72923278729
4369.140313734939,5363.025487682273,6145.927565561663,7545.295016504413,12441.666802604577,16149.479232787335
4366.040313734928,5371.375487682303,6107.777565561524,7517.445016504312,12473.316802604691,16157.329232787364
4369.49031373494,5368.525487682293,6136.327565561628,7541.145016504398,12451.916802604614,16149.379232787334
4372.740313734952,5360.125487682262,6176.527565561774,7557.545016504458,12429.816802604535,16130.679232787266
4370.290313734943,5368.375487682292,6135.827565561626,7539.395016504392,12450.21680260461,16147.679232787328
4372.3403137349505,5363.675487682275,6148.927565561674,7545.845016504415,12444.216802604587,16152.579232787346
4373.4403137349545,5369.475487682296,6105.177565561515,7503.945016504263,12477.566802604708,16183.379232787458
4362.040313734913,5365.925487682283,6125.227565561588,7537.945016504386,12449.366802604605,16144.429232787315
4370.040313734942,5359.57548768226,6180.82756556179,7558.19501650446,12434.01680260455,16128.229232787256
4366.79031373493,5363.475487682274,6148.777565561673,7546.995016504419,12441.816802604579,16141.229232787304
4369.190313734939,5368.075487682291,6135.0775655616235,7541.895016504401,12447.466802604598,16146.279232787323
4370.540313734944,5364.3254876822775,6141.027565561645,7543.445016504406,12442.866802604582,16153.77923278735
4370.340313734943,5362.075487682269,6146.527565561665,7546.095016504416,12439.016802604569,16144.129232787316
4367.440313734933,5362.32548768227,6163.027565561725,7551.695016504436,12433.566802604548,16129.629232787262
4370.740313734945,5365.375487682281,6137.627565561633,7540.095016504394,12443.716802604584,16150.629232787338
4371.140313734946,5357.875487682254,6186.827565561812,7558.345016504461,12429.466802604533,16127.979232787256
4365.990313734927,5364.275487682277,6150.827565561681,7547.19501650442,12441.416802604577,16138.679232787295
4373.390313734954,5363.675487682275,6151.377565561683,7549.445016504428,12442.56680260458,16146.629232787323
4372.040313734949,5363.375487682274,6151.977565561685,7544.245016504409,12440.266802604572,16143.929232787315
4364.140313734921,5362.475487682271,6166.577565561738,7550.295016504431,12434.866802604553,16122.779232787238
4366.340313734929,5371.175487682302,6105.727565561517,7504.195016504264,12478.816802604713,16171.429232787414
4365.440313734925,5369.225487682295,6119.027565561565,7530.945016504361,12459.516802604641,16154.879232787354
4367.240313734932,5363.725487682275,6159.727565561713,7551.295016504435,12437.16680260456,16136.679232787288
4365.890313734927,5367.575487682289,6123.827565561583,7532.345016504366,12458.566802604639,16146.579232787324
4372.840313734952,5367.575487682289,6132.177565561613,7533.195016504369,12455.166802604626,16149.179232787334
4367.090313734931,5362.875487682272,6164.37756556173,7553.595016504443,12438.916802604566,16123.47923278724
4367.840313734934,5367.67548768229,6122.9775655615795,7529.445016504355,12455.166802604626,16157.079232787362
4367.3903137349325,5366.875487682287,6134.977565561623,7541.6950165044,12448.016802604601,16145.62923278732
4370.540313734944,5360.025487682262,6171.827565561757,7554.4950165044465,12434.36680260455,16136.079232787286
4373.090313734953,5368.975487682294,6123.277565561581,7531.895016504364,12455.266802604627,16153.279232787349
4373.140313734953,5362.32548768227,6166.077565561736,7555.745016504451,12433.466802604547,16136.629232787287
4365.140313734924,5359.57548768226,6176.427565561774,7556.445016504454,12432.566802604544,16121.879232787234
4374.340313734958,5356.025487682247,6183.927565561801,7555.845016504451,12426.666802604523,16139.579232787299
4370.490313734944,5363.875487682276,6145.577565561662,7544.995016504412,12438.866802604567,16146.729232787326
4365.340313734925,5373.525487682311,6096.577565561483,7485.195016504194,12501.316802604793,16166.929232787399
4370.190313734943,5367.175487682288,6126.777565561593,7534.295016504373,12455.766802604629,16153.179232787348
4363.440313734918,5363.525487682275,6147.87756556167,7548.495016504425,12438.466802604566,16127.729232787256
4372.690313734952,5358.025487682255,6183.827565561801,7556.945016504455,12427.416802604526,16134.729232787282
4371.890313734949,5359.9254876822615,6172.077565561758,7551.695016504436,12435.966802604557,16140.679232787303
4364.990313734924,5366.625487682286,6133.727565561619,7542.095016504401,12443.316802604582,16141.479232787306
4370.440313734944,5358.775487682257,6176.5775655617745,7554.145016504445,12430.266802604536,16139.279232787298
4368.4903137349365,5362.625487682271,6155.227565561697,7547.645016504422,12439.46680260457,16145.12923278732
4368.140313734935,5363.625487682275,6155.677565561698,7551.795016504437,12433.716802604547,16131.87923278727
4369.090313734939,5362.32548768227,6170.727565561753,7554.945016504448,12438.516802604565,16121.779232787234
4371.490313734947,5363.025487682273,6163.077565561725,7552.74501650444,12437.11680260456,16140.0292327873
4379.790313734978,5368.825487682294,6129.927565561605,7533.39501650437,12455.116802604625,16158.629232787367
4371.940313734949,5366.025487682284,6135.527565561625,7543.295016504406,12447.6168026046,16146.929232787326
4363.790313734919,5365.825487682283,6137.577565561633,7542.045016504401,12451.216802604613,16136.779232787288
4365.990313734927,5366.325487682285,6142.42756556165,7544.695016504411,12446.216802604595,16130.129232787265
4371.140313734946,5366.675487682286,6128.6275655616,7536.3450165043805,12450.91680260461,16152.079232787344
4369.5903137349405,5367.0754876822875,6132.427565561614,7542.195016504402,12452.016802604616,16143.529232787314
4371.840313734949,5364.625487682279,6150.377565561679,7548.695016504425,12437.966802604564,16145.32923278732
4370.840313734945,5362.925487682272,6156.977565561703,7552.195016504438,12433.416802604548,16137.37923278729
4371.290313734947,5362.075487682269,6160.177565561715,7550.495016504432,12440.166802604572,16134.979232787282
4374.090313734957,5360.775487682265,6165.227565561733,7552.345016504439,12429.216802604533,16150.829232787339
4366.8403137349305,5367.275487682288,6129.777565561604,7537.795016504386,12447.666802604599,16143.02923278731
4365.440313734925,5370.275487682299,6106.327565561519,7504.245016504264,12475.7168026047,16161.229232787377
4371.990313734949,5363.325487682274,6158.077565561707,7550.145016504431,12439.066802604568,16144.379232787316
4366.490313734929,5365.675487682282,6148.577565561673,7547.645016504422,12447.116802604596,16130.579232787266
4366.140313734928,5368.775487682294,6115.927565561554,7528.745016504353,12453.966802604622,16154.379232787353
4369.44031373494,5357.925487682254,6187.827565561815,7557.895016504459,12431.21680260454,16127.229232787253
4375.140313734961,5364.425487682278,6154.777565561695,7551.795016504437,12435.466802604555,16151.379232787342
4366.390313734929,5364.92548768228,6141.077565561645,7543.295016504406,12444.316802604586,16146.279232787323
4370.1403137349425,5367.6254876822895,6127.677565561597,7536.545016504381,12447.666802604599,16152.629232787345
4372.940313734953,5366.075487682284,6138.327565561635,7541.2950165043985,12445.06680260459,16143.479232787313
4371.590313734948,5359.9254876822615,6173.927565561765,7554.895016504448,12434.31680260455,16136.92923278729
4369.690313734941,5359.325487682259,6174.027565561765,7555.995016504452,12435.466802604555,16127.479232787255
4366.390313734929,5366.925487682287,6124.027565561583,7528.845016504353,12457.916802604635,16144.529232787318
4368.690313734937,5371.725487682304,6111.527565561538,7508.195016504278,12482.366802604725,16161.129232787378
4370.740313734945,5363.575487682275,6147.027565561667,7548.195016504424,12441.366802604576,16151.529232787343
4370.940313734945,5362.6754876822715,6152.377565561686,7547.395016504421,12443.166802604583,16155.429232787355
4369.090313734939,5369.375487682296,6117.777565561561,7529.145016504354,12458.066802604637,16154.279232787352
4371.340313734947,5373.925487682312,6108.777565561528,7491.145016504216,12493.216802604766,16160.579232787375
