B,V,r,i,J,H
4367.140313734932,5356.425487682249,6154.227565561693,7546.995016504419,12434.766802604552,16136.479232787287
4361.690313734912,5358.475487682256,6149.777565561677,7547.845016504422,12430.866802604538,16131.32923278727
4364.290313734921,5356.87548768225,6175.027565561769,7553.045016504441,12422.766802604508,16130.779232787267
4361.8903137349125,5359.57548768226,6134.727565561622,7540.245016504395,12438.266802604565,16147.92923278733
4358.090313734899,5359.47548768226,6147.127565561667,7547.445016504421,12435.816802604557,16131.279232787268
4361.3403137349105,5357.075487682251,6170.777565561753,7551.995016504437,12428.41680260453,16119.529232787227
4361.19031373491,5356.975487682251,6158.127565561707,7547.795016504422,12430.166802604535,16136.779232787288
4358.5403137349,5360.4754876822635,6133.4275655616175,7541.345016504399,12436.916802604559,16139.429232787297
4354.7403137348865,5361.0254876822655,6111.927565561539,7526.545016504345,12453.41680260462,16148.029232787329
4355.59031373489,5361.175487682266,6130.477565561607,7541.5950165044,12437.566802604562,16133.679232787277
4365.640313734926,5356.67548768225,6174.227565561766,7552.095016504438,12427.216802604526,16129.42923278726
4362.640313734915,5358.025487682255,6156.927565561703,7545.945016504415,12431.66680260454,16135.379232787283
4352.5403137348785,5363.675487682275,6087.5275655614505,7482.895016504186,12501.316802604793,16181.22923278745
4361.440313734911,5357.275487682252,6162.277565561722,7549.595016504429,12426.816802604524,16129.22923278726
4359.940313734905,5361.975487682269,6118.427565561563,7533.245016504369,12450.266802604609,16144.929232787319
4356.340313734892,5360.375487682263,6128.177565561598,7538.695016504389,12440.066802604571,16141.579232787306
4358.690313734901,5358.8254876822575,6145.877565561663,7545.745016504415,12436.466802604558,16126.529232787252
4365.490313734926,5356.025487682247,6166.127565561736,7548.245016504424,12428.516802604528,16134.32923278728
4364.190313734921,5356.87548768225,6159.177565561711,7549.295016504428,12430.216802604536,16132.879232787274
4369.140313734939,5354.375487682241,6173.327565561763,7552.59501650444,12426.516802604521,16136.629232787287
4362.640313734915,5357.575487682253,6152.327565561686,7547.995016504423,12431.01680260454,16132.579232787273
4350.640313734872,5362.37548768227,6099.677565561495,7513.345016504297,12464.71680260466,16155.379232787356
4359.440313734904,5360.4754876822635,6136.92756556163,7543.445016504406,12442.766802604581,16139.5292327873
4364.440313734922,5355.475487682245,6183.077565561798,7553.295016504442,12426.31680260452,16120.57923278723
4362.290313734914,5359.325487682259,6138.477565561636,7541.995016504401,12432.366802604543,16147.329232787328
4354.090313734884,5361.225487682266,6120.827565561572,7537.4450165043845,12444.916802604588,16136.629232787287
4364.990313734924,5356.87548768225,6164.577565561731,7547.19501650442,12425.216802604518,16139.079232787297
4360.040313734906,5361.075487682266,6129.377565561603,7539.295016504391,12436.86680260456,16139.7792327873
4363.5403137349185,5355.425487682245,6171.6275655617565,7551.1950165044345,12427.216802604526,16131.179232787268
4357.790313734898,5360.675487682264,6124.027565561583,7537.095016504383,12443.766802604585,16137.929232787294
4355.940313734891,5360.075487682262,6135.227565561624,7541.6950165044,12438.966802604567,16136.279232787287
4353.140313734881,5362.075487682269,6113.127565561544,7528.695016504353,12451.866802604614,16147.679232787328
4360.840313734909,5360.525487682264,6120.527565561571,7531.845016504364,12449.316802604604,16151.479232787342
4365.240313734925,5359.675487682261,6136.677565561629,7539.695016504393,12434.51680260455,16152.529232787347
4357.390313734896,5361.375487682267,6119.927565561568,7534.345016504373,12442.36680260458,16143.879232787314
4352.740313734879,5361.375487682267,6112.12756556154,7530.195016504358,12451.066802604611,16154.779232787354
4360.440313734907,5358.875487682258,6142.2275655616495,7543.645016504407,12434.51680260455,16139.629232787298
4364.0903137349205,5356.575487682249,6168.127565561744,7549.145016504427,12432.516802604543,16130.079232787264
4357.890313734898,5360.675487682264,6122.527565561578,7535.995016504379,12447.916802604599,16140.879232787303
4357.590313734897,5359.975487682262,6126.527565561592,7538.745016504389,12441.566802604577,16152.179232787345
4358.640313734901,5360.675487682264,6133.627565561618,7541.245016504398,12436.416802604559,16135.579232787284
4359.840313734905,5358.875487682258,6154.277565561693,7547.845016504422,12435.566802604555,16125.879232787249
4366.990313734931,5356.225487682248,6173.2775655617625,7552.395016504439,12426.816802604524,16132.729232787275
4366.090313734928,5356.225487682248,6172.227565561759,7551.995016504437,12427.266802604525,16136.129232787287
4357.690313734897,5358.425487682256,6154.227565561693,7547.395016504421,12433.516802604547,16129.929232787264
4362.840313734916,5360.4754876822635,6118.5775655615635,7533.0450165043685,12446.766802604596,16149.329232787335
4363.99031373492,5356.475487682249,6175.977565561772,7553.145016504442,12429.316802604531,16123.32923278724
4366.890313734931,5353.225487682237,6183.4775655618,7551.245016504435,12425.016802604518,16135.129232787283
4358.640313734901,5359.975487682262,6143.827565561655,7545.195016504413,12433.766802604549,16130.029232787263
4358.090313734899,5359.52548768226,6122.377565561577,7533.095016504369,12442.91680260458,16152.429232787345
4362.640313734915,5357.125487682251,6156.427565561701,7545.745016504415,12432.166802604543,16139.7792327873
4367.3903137349325,5355.925487682247,6176.5775655617745,7549.89501650443,12426.366802604522,16136.92923278729
4357.140313734895,5358.375487682256,6154.627565561695,7547.3450165044205,12435.616802604556,16128.579232787259
4348.6903137348645,5365.575487682282,6082.5775655614325,7469.645016504138,12509.416802604825,16164.77923278739
4362.690313734915,5358.675487682257,6141.777565561648,7543.445016504406,12433.516802604547,16140.829232787302
4355.8403137348905,5360.575487682264,6118.877565561565,7533.54501650437,12445.816802604593,16148.37923278733
4363.290313734918,5356.325487682248,6169.577565561749,7550.595016504432,12424.566802604515,16134.27923278728
4363.190313734917,5357.625487682253,6164.077565561729,7549.295016504428,12431.01680260454,16127.629232787254
4359.6903137349045,5358.8254876822575,6148.427565561672,7546.495016504417,12433.166802604546,16130.129232787265
4353.790313734883,5361.475487682267,6103.127565561507,7521.045016504325,12460.016802604645,16151.329232787342
4354.790313734887,5359.62548768226,6138.877565561637,7544.945016504412,12441.616802604578,16124.529232787245
4364.490313734922,5353.92548768224,6181.627565561793,7552.445016504439,12423.16680260451,16125.779232787248
4348.390313734863,5364.675487682279,6090.377565561461,7494.495016504228,12487.416802604745,16154.179232787352
4368.290313734936,5355.275487682245,6166.777565561739,7548.9950165044265,12426.866802604523,16137.779232787292
4353.690313734883,5361.075487682266,6104.327565561512,7519.79501650432,12457.816802604637,16146.529232787325
4358.940313734902,5360.4754876822635,6125.477565561589,7536.745016504382,12443.616802604585,16147.879232787329
4351.040313734873,5364.375487682278,6107.977565561525,7524.845016504339,12457.666802604635,16144.829232787317
4358.5903137349005,5359.875487682261,6135.027565561623,7540.245016504395,12441.216802604577,16137.829232787291
4353.340313734881,5360.525487682264,6124.927565561587,7536.695016504382,12444.116802604585,16137.029232787288
4355.890313734891,5362.875487682272,6105.277565561515,7517.595016504312,12457.266802604634,16164.079232787388
4363.140313734917,5356.525487682249,6171.177565561755,7551.995016504437,12427.216802604526,16123.029232787238
4354.990313734887,5361.675487682268,6117.67756556156,7531.995016504365,12450.41680260461,16143.729232787315
4358.190313734899,5359.42548768226,6130.327565561606,7542.845016504404,12437.266802604561,16143.579232787313
4358.790313734901,5358.625487682257,6141.427565561647,7543.945016504408,12433.516802604547,16132.179232787272
4355.440313734889,5361.225487682266,6132.027565561612,7538.045016504387,12441.616802604578,16142.82923278731
4354.590313734886,5362.1254876822695,6131.527565561611,7540.695016504396,12441.766802604578,16128.72923278726
4355.74031373489,5359.125487682259,6133.677565561618,7541.445016504399,12443.116802604582,16130.029232787263
4345.040313734851,5364.3254876822775,6082.327565561432,7476.445016504163,12511.216802604831,16159.27923278737
4360.040313734906,5359.42548768226,6145.277565561661,7547.24501650442,12432.366802604543,16126.829232787251
4351.4403137348745,5362.925487682272,6103.97756556151,7514.3450165043005,12465.666802604665,16143.879232787314
4354.990313734887,5361.425487682267,6120.27756556157,7534.795016504375,12445.916802604592,16144.679232787317
4357.040313734895,5359.175487682259,6140.377565561643,7543.945016504408,12440.516802604572,16132.379232787272
4352.5403137348785,5362.025487682269,6110.827565561535,7525.695016504342,12454.666802604625,16141.729232787307
4363.790313734919,5356.6254876822495,6155.527565561698,7549.84501650443,12429.716802604533,16143.329232787313
4358.090313734899,5360.725487682264,6128.5275655616,7539.395016504392,12444.016802604587,16139.129232787298
4368.590313734937,5355.175487682244,6180.327565561788,7552.445016504439,12425.466802604518,16134.67923278728
4357.890313734898,5360.675487682264,6125.427565561588,7541.545016504399,12440.966802604575,16139.829232787299
4362.140313734913,5355.5254876822455,6177.827565561779,7552.545016504439,12425.76680260452,16124.779232787245
4368.840313734938,5355.125487682244,6165.427565561734,7549.5450165044285,12424.916802604515,16148.27923278733
4363.790313734919,5356.225487682248,6173.327565561763,7551.395016504435,12429.916802604534,16127.429232787254
4347.740313734861,5365.375487682281,6079.627565561422,7451.09501650407,12532.616802604909,16168.629232787403
4365.690313734926,5354.675487682242,6180.077565561787,7551.495016504436,12424.516802604514,16131.629232787269
4351.040313734873,5362.475487682271,6108.927565561528,7528.495016504352,12454.466802604624,16139.5292327873
4354.7403137348865,5360.975487682265,6105.827565561517,7521.4950165043265,12462.266802604652,16150.179232787337
4361.040313734909,5357.525487682253,6154.577565561694,7545.395016504413,12434.616802604553,16135.679232787284
4364.140313734921,5357.375487682252,6159.927565561714,7547.695016504422,12430.216802604536,16141.629232787305
4355.69031373489,5361.375487682267,6123.12756556158,7535.545016504378,12445.51680260459,16137.529232787292
4362.4403137349145,5354.825487682243,6181.727565561793,7551.545016504436,12427.816802604528,16122.529232787238
4361.590313734911,5362.22548768227,6111.327565561537,7526.295016504344,12446.616802604596,16156.47923278736
4363.94031373492,5357.1754876822515,6157.377565561705,7547.695016504422,12432.316802604542,16137.979232787293
4365.990313734927,5354.675487682242,6174.677565561768,7549.345016504428,12426.366802604522,16140.129232787302
4358.940313734902,5360.175487682262,6142.32756556165,7541.545016504399,12434.966802604553,16142.82923278731
4364.990313734924,5358.2754876822555,6144.377565561657,7544.745016504411,12435.716802604555,16142.82923278731
4359.6903137349045,5360.575487682264,6110.327565561533,7523.995016504336,12455.116802604625,16162.129232787382
4364.04031373492,5358.575487682257,6151.0275655616815,7547.14501650442,12431.616802604542,16141.979232787307
4357.890313734898,5360.375487682263,6137.327565561632,7540.495016504396,12438.016802604565,16126.529232787252
4351.490313734875,5364.375487682278,6087.077565561449,7479.595016504174,12496.866802604778,16162.529232787383
4366.890313734931,5356.425487682249,6171.6275655617565,7551.445016504435,12426.866802604523,16131.52923278727
4362.540313734915,5359.325487682259,6135.177565561624,7541.195016504398,12439.066802604568,16144.729232787318
4363.390313734918,5357.875487682254,6147.92756556167,7544.995016504412,12434.216802604551,16142.279232787309
4371.290313734947,5354.925487682243,6170.077565561751,7550.0950165044305,12428.46680260453,16149.279232787334
4361.440313734911,5359.57548768226,6123.07756556158,7533.295016504369,12445.06680260459,16154.179232787352
4363.99031373492,5355.775487682246,6170.227565561751,7549.645016504429,12430.966802604538,16134.729232787282
4361.940313734913,5358.125487682255,6152.227565561686,7548.245016504424,12429.666802604534,16133.129232787276
4359.890313734905,5359.125487682259,6137.077565561631,7543.845016504408,12435.916802604555,16142.32923278731
4356.240313734892,5361.925487682269,6106.62756556152,7522.795016504331,12461.71680260465,16153.729232787351
4363.290313734918,5355.875487682247,6168.177565561744,7550.945016504434,12430.316802604535,16131.629232787269
4356.540313734893,5360.675487682264,6122.177565561577,7538.795016504389,12442.866802604582,16133.529232787278
4357.340313734896,5362.32548768227,6109.577565561531,7523.1450165043325,12453.51680260462,16157.079232787362
4358.3403137349,5357.925487682254,6158.127565561707,7550.145016504431,12431.66680260454,16127.879232787256
4362.690313734915,5356.325487682248,6170.027565561751,7551.995016504437,12428.41680260453,16129.629232787262
4359.190313734903,5357.225487682252,6141.477565561647,7538.695016504389,12443.716802604584,16147.329232787328
4366.940313734931,5356.375487682249,6168.327565561744,7549.495016504428,12430.616802604538,16140.2292327873
4357.440313734896,5361.0254876822655,6113.527565561545,7529.795016504357,12455.466802604627,16145.12923278732
4349.2403137348665,5364.025487682276,6101.2775655615005,7512.495016504294,12468.766802604676,16138.079232787293
4354.640313734886,5362.1254876822695,6118.227565561562,7534.545016504374,12447.016802604598,16133.629232787276
4356.740313734894,5359.025487682258,6158.227565561708,7546.845016504419,12433.81680260455,16130.029232787263
4364.840313734923,5358.175487682255,6159.427565561712,7549.595016504429,12430.616802604538,16129.07923278726
4363.190313734917,5355.325487682245,6174.127565561766,7550.395016504432,12431.36680260454,16130.129232787265
4365.090313734924,5357.875487682254,6150.4775655616795,7544.195016504409,12434.31680260455,16145.229232787318
4369.290313734939,5355.725487682246,6173.8275655617645,7551.545016504436,12426.916802604523,16140.0792327873
4360.7903137349085,5359.3754876822595,6144.4275655616575,7546.045016504416,12437.716802604562,16134.229232787278
4348.840313734865,5363.975487682276,6094.627565561476,7509.645016504283,12468.366802604674,16154.429232787352
4356.190313734892,5360.225487682263,6133.727565561619,7541.345016504399,12444.81680260459,16135.829232787284
4358.4903137349,5360.425487682263,6136.277565561628,7540.845016504397,12442.46680260458,16134.67923278728
4367.240313734932,5354.575487682242,6180.72756556179,7551.245016504435,12427.066802604524,16134.27923278728
4365.440313734925,5358.175487682255,6135.377565561625,7536.8950165043825,12441.816802604579,16158.579232787368
4364.340313734921,5358.525487682256,6143.677565561655,7543.345016504406,12435.966802604557,16141.479232787306
4367.440313734933,5358.2754876822555,6146.6275655616655,7544.795016504411,12435.566802604555,16142.079232787308
4363.140313734917,5356.425487682249,6174.727565561768,7552.045016504438,12427.116802604523,16130.679232787266
4359.890313734905,5359.175487682259,6152.927565561688,7548.745016504426,12432.916802604545,16126.029232787248
4362.790313734916,5354.9754876822435,6181.977565561794,7553.9450165044445,12427.816802604528,16133.479232787276
4363.040313734917,5357.125487682251,6164.077565561729,7549.595016504429,12429.816802604535,16132.179232787272
4359.890313734905,5357.825487682254,6162.827565561724,7548.9950165044265,12429.516802604532,16126.529232787252
4360.490313734907,5359.3754876822595,6142.627565561651,7541.045016504398,12437.31680260456,16141.079232787304
4362.040313734913,5359.3754876822595,6138.777565561637,7542.695016504404,12433.866802604549,16143.429232787312
4355.390313734889,5362.525487682271,6103.377565561508,7521.645016504327,12455.766802604629,16146.429232787323
4364.790313734923,5355.775487682246,6171.677565561757,7551.495016504436,12424.966802604516,16129.679232787263
4356.790313734894,5358.575487682257,6148.377565561672,7546.495016504417,12437.216802604562,16129.579232787262
4355.490313734889,5361.675487682268,6122.577565561578,7533.845016504371,12448.366802604602,16147.97923278733
4362.340313734914,5359.075487682258,6139.077565561638,7541.245016504398,12436.61680260456,16146.529232787325
4363.94031373492,5355.325487682245,6175.127565561769,7550.0950165044305,12428.066802604528,16132.129232787272
4365.390313734925,5357.525487682253,6155.077565561696,7548.345016504424,12428.366802604529,16136.179232787286
4356.240313734892,5362.1254876822695,6118.877565561565,7528.345016504351,12449.216802604606,16156.779232787361
4355.190313734888,5361.475487682267,6116.077565561554,7526.245016504344,12449.116802604603,16148.579232787331
4360.490313734907,5360.225487682263,6120.2275655615695,7529.045016504354,12447.566802604599,16157.129232787363
4365.540313734926,5355.925487682247,6178.7775655617825,7552.74501650444,12425.416802604519,16133.829232787277
4362.340313734914,5356.475487682249,6163.627565561727,7549.445016504428,12431.56680260454,16134.37923278728
4366.8403137349305,5355.425487682245,6168.477565561745,7548.9950165044265,12425.86680260452,16142.379232787309
4361.990313734913,5356.975487682251,6162.477565561723,7550.0950165044305,12426.11680260452,16130.779232787267
4364.390313734922,5357.075487682251,6155.577565561698,7547.645016504422,12426.816802604524,16141.029232787303
4362.140313734913,5358.225487682255,6158.127565561707,7548.795016504426,12429.416802604534,16126.579232787251
4363.5403137349185,5356.375487682249,6172.127565561758,7553.3950165044425,12427.816802604528,16126.879232787252
4353.390313734882,5363.275487682274,6103.227565561508,7516.795016504309,12465.566802604664,16152.979232787347
4357.940313734898,5360.575487682264,6131.7775655616115,7539.195016504391,12443.466802604584,16141.179232787304
4349.940313734869,5364.8754876822795,6097.177565561486,7516.645016504309,12466.216802604667,16144.329232787317
4356.190313734892,5362.425487682271,6109.977565561532,7525.695016504342,12458.116802604636,16155.379232787356
4356.340313734892,5359.875487682261,6133.477565561618,7540.945016504397,12439.366802604569,16133.979232787278
4352.94031373488,5363.2254876822735,6097.577565561487,7513.195016504296,12471.816802604688,16152.229232787344
4346.240313734856,5363.675487682275,6082.227565561431,7458.645016504098,12516.41680260485,16169.92923278741
4352.84031373488,5362.425487682271,6097.027565561485,7509.9450165042845,12466.066802604666,16149.779232787336
4359.940313734905,5360.075487682262,6148.877565561674,7542.345016504402,12435.216802604555,16138.579232787295
4360.290313734907,5358.8254876822575,6129.177565561602,7540.7450165043965,12440.816802604575,16140.929232787304
4354.240313734885,5360.275487682263,6120.677565561571,7535.495016504377,12445.116802604589,16143.129232787313
4354.290313734885,5362.17548768227,6118.377565561563,7533.995016504372,12447.8668026046,16139.579232787299
4357.790313734898,5358.2754876822555,6150.827565561681,7546.045016504416,12433.766802604549,16141.379232787305
4361.690313734912,5356.82548768225,6163.327565561726,7548.795016504426,12430.566802604537,16129.279232787261
4359.590313734904,5360.975487682265,6128.5275655616,7537.645016504385,12444.366802604587,16152.079232787344
4350.940313734873,5363.125487682273,6098.627565561491,7512.495016504294,12465.066802604662,16148.12923278733
4362.790313734916,5358.075487682255,6164.677565561731,7547.045016504419,12430.516802604536,16138.529232787296
4360.190313734906,5358.125487682255,6154.477565561694,7545.945016504415,12431.51680260454,16131.57923278727
4360.190313734906,5359.675487682261,6131.727565561611,7540.345016504395,12439.016802604569,16142.47923278731
4361.09031373491,5358.8254876822575,6154.727565561695,7544.795016504411,12430.416802604537,16140.629232787302
4355.74031373489,5361.525487682267,6113.227565561544,7528.495016504352,12451.516802604612,16150.179232787337
4364.390313734922,5355.325487682245,6178.327565561781,7553.495016504443,12427.666802604526,16123.029232787238
4359.090313734902,5359.175487682259,6146.6275655616655,7544.645016504411,12437.416802604563,16131.32923278727
4366.2903137349285,5357.375487682252,6158.7275655617095,7548.395016504424,12429.916802604534,16141.029232787303
4358.190313734899,5357.875487682254,6136.127565561627,7541.045016504398,12441.666802604577,16139.7292327873
4357.190313734895,5360.125487682262,6139.57756556164,7541.495016504399,12439.266802604569,16140.829232787302
4359.840313734905,5360.875487682265,6118.127565561562,7528.145016504351,12451.066802604611,16160.179232787374
4358.4903137349,5359.725487682261,6139.227565561639,7543.245016504406,12440.166802604572,16132.129232787272
4362.690313734915,5356.125487682248,6169.7275655617495,7550.845016504433,12427.116802604523,16127.279232787254
4363.590313734919,5355.025487682244,6179.8775655617865,7553.195016504442,12426.06680260452,16121.829232787233
4362.490313734915,5359.47548768226,6141.227565561646,7542.545016504403,12436.666802604559,16142.929232787312
4360.540313734908,5358.625487682257,6148.977565561674,7546.745016504418,12434.416802604552,16131.57923278727
4362.140313734913,5356.925487682251,6159.127565561711,7549.595016504429,12433.666802604548,16134.529232787281
4363.140313734917,5358.2754876822555,6148.977565561674,7545.1450165044125,12435.266802604554,16136.179232787286
4351.590313734875,5363.075487682273,6095.877565561481,7506.0950165042705,12474.816802604699,16148.07923278733
4361.09031373491,5359.225487682259,6141.577565561647,7544.095016504409,12438.016802604565,16137.27923278729
4361.940313734913,5358.775487682257,6144.4275655616575,7541.6450165044,12434.716802604551,16142.77923278731
4358.140313734899,5360.275487682263,6132.527565561614,7537.695016504385,12438.066802604564,16145.179232787319
4363.190313734917,5355.575487682246,6170.077565561751,7551.145016504434,12429.166802604532,16131.229232787267
4361.490313734911,5357.275487682252,6161.877565561721,7548.4450165044245,12433.516802604547,16125.579232787248
4357.790313734898,5358.725487682257,6138.777565561637,7542.445016504403,12439.516802604569,16140.879232787303
4355.040313734888,5360.925487682265,6126.127565561591,7533.49501650437,12448.0668026046,16146.129232787323
4362.840313734916,5359.47548768226,6137.177565561631,7540.595016504396,12436.516802604558,16144.979232787318
4363.140313734917,5355.375487682245,6173.127565561762,7549.795016504429,12426.516802604521,16134.979232787282
4355.59031373489,5360.675487682264,6130.427565561607,7538.195016504387,12445.51680260459,16139.7292327873
4359.340313734903,5358.375487682256,6148.977565561674,7547.645016504422,12436.566802604559,16138.379232787294
4357.890313734898,5357.675487682253,6159.777565561713,7547.945016504423,12433.866802604549,16129.929232787264
4352.740313734879,5362.525487682271,6092.227565561468,7500.695016504251,12477.416802604708,16160.279232787374
4365.940313734927,5356.575487682249,6166.027565561736,7551.695016504436,12429.416802604534,16131.179232787268
4359.890313734905,5356.225487682248,6168.477565561745,7552.345016504439,12429.666802604534,16123.67923278724
4358.4403137349,5357.7254876822535,6142.627565561651,7543.445016504406,12433.866802604549,16137.329232787291
4362.090313734913,5358.425487682256,6142.727565561651,7544.34501650441,12437.416802604563,16143.279232787312
4362.840313734916,5355.725487682246,6175.4775655617705,7553.345016504442,12425.916802604519,16126.27923278725
4357.990313734898,5359.025487682258,6149.977565561678,7547.29501650442,12434.916802604552,16128.87923278726
4355.440313734889,5362.075487682269,6110.727565561535,7524.645016504338,12457.916802604635,16155.279232787356
4351.640313734875,5362.32548768227,6106.377565561519,7524.095016504336,12455.416802604628,16145.029232787318
4361.040313734909,5359.675487682261,6128.6775655616,7538.145016504387,12446.166802604594,16145.37923278732
4360.990313734909,5358.975487682258,6135.777565561626,7541.7950165044,12434.116802604549,16142.729232787311
4360.440313734907,5360.325487682263,6137.927565561634,7542.9450165044045,12438.416802604566,16141.179232787304
4358.190313734899,5359.57548768226,6130.577565561607,7539.345016504391,12445.51680260459,16141.179232787304
4360.890313734909,5356.175487682248,6175.32756556177,7552.245016504438,12428.21680260453,16118.17923278722
4364.190313734921,5357.975487682254,6148.027565561671,7544.44501650441,12435.166802604554,16145.929232787323
4367.890313734934,5357.025487682251,6168.327565561744,7550.195016504431,12427.666802604526,16134.47923278728
4358.5903137349005,5359.325487682259,6141.177565561646,7539.6450165043925,12441.966802604578,16134.12923278728
4365.490313734926,5355.325487682245,6175.27756556177,7551.295016504435,12430.366802604536,16128.77923278726
4366.540313734929,5356.375487682249,6172.7275655617605,7551.095016504434,12427.666802604526,16131.67923278727
4358.890313734902,5360.825487682265,6123.577565561582,7534.995016504376,12444.166802604586,16149.479232787335
4352.440313734878,5362.32548768227,6110.877565561535,7524.7950165043385,12449.716802604606,16147.97923278733
4353.740313734883,5360.525487682264,6135.6275655616255,7542.745016504404,12438.366802604565,16124.079232787242
4347.790313734861,5366.825487682287,6086.627565561447,7483.94501650419,12493.866802604767,16160.429232787374
4368.240313734936,5356.77548768225,6159.227565561711,7548.745016504426,12430.166802604535,16137.829232787291
4359.090313734902,5359.775487682261,6131.877565561612,7539.595016504392,12443.116802604582,16132.129232787272
4365.890313734927,5357.425487682252,6143.477565561654,7541.8450165044005,12434.566802604551,16151.129232787342
4360.140313734906,5360.075487682262,6147.427565561668,7545.645016504414,12432.666802604545,16134.029232787278
4362.040313734913,5358.225487682255,6152.577565561687,7547.795016504422,12431.91680260454,16136.779232787288
4366.74031373493,5356.67548768225,6162.477565561723,7547.745016504422,12429.716802604533,16148.829232787331
4356.440313734893,5361.775487682268,6108.477565561527,7526.795016504346,12458.81680260464,16152.029232787343
4365.340313734925,5354.825487682243,6180.477565561789,7551.895016504437,12425.366802604518,16131.029232787267
4355.79031373489,5358.675487682257,6156.727565561702,7549.745016504429,12430.866802604538,16120.429232787228
4353.790313734883,5362.925487682272,6106.427565561519,7524.895016504339,12455.166802604626,16142.129232787309
4355.440313734889,5363.2254876822735,6110.277565561533,7519.74501650432,12458.666802604639,16146.979232787326
4362.140313734913,5360.675487682264,6123.477565561581,7532.895016504368,12445.116802604589,16152.529232787347
4360.540313734908,5360.725487682264,6126.2775655615915,7536.595016504381,12442.36680260458,16148.679232787332
4357.840313734898,5359.325487682259,6143.627565561655,7544.895016504412,12436.81680260456,16134.27923278728
4362.690313734915,5357.1754876822515,6171.6275655617565,7552.395016504439,12428.166802604528,16124.079232787242
