B,V,r,i,J,H
4359.990313734906,5359.62548768226,6132.577565561614,7539.845016504393,12438.466802604566,16140.629232787302
4372.640313734952,5368.075487682291,6120.42756556157,7527.495016504348,12461.86680260465,16157.029232787361
4360.690313734908,5357.425487682252,6157.677565561706,7548.595016504425,12431.21680260454,16142.429232787308
4359.090313734902,5366.5254876822855,6109.227565561529,7521.695016504327,12465.666802604665,16143.929232787315
4354.040313734884,5361.175487682266,6112.877565561543,7531.045016504361,12449.616802604607,16145.82923278732
4365.240313734925,5357.825487682254,6157.177565561704,7548.695016504425,12428.91680260453,16143.979232787315
4373.390313734954,5365.375487682281,6141.377565561646,7543.845016504408,12444.016802604587,16151.729232787344
4365.440313734925,5358.475487682256,6176.627565561775,7554.445016504446,12432.116802604542,16127.629232787254
4356.140313734892,5359.3754876822595,6127.977565561598,7538.795016504389,12443.516802604583,16143.229232787311
4367.190313734932,5356.575487682249,6179.377565561785,7553.145016504442,12428.266802604528,16122.379232787236
4361.990313734913,5356.77548768225,6157.927565561707,7543.895016504408,12430.516802604536,16140.629232787302
4365.240313734925,5366.975487682287,6129.677565561604,7539.345016504391,12448.1168026046,16140.829232787302
4367.690313734934,5363.825487682276,6147.97756556167,7545.595016504414,12442.26680260458,16138.929232787297
4375.3403137349615,5366.775487682286,6136.677565561629,7535.845016504379,12452.916802604617,16154.479232787353
4359.490313734904,5362.075487682269,6126.327565561592,7537.095016504383,12440.716802604573,16141.979232787307
4360.690313734908,5359.47548768226,6155.327565561697,7549.045016504427,12434.766802604552,16125.92923278725
4364.340313734921,5366.325487682285,6115.527565561552,7526.345016504344,12454.516802604623,16153.929232787352
4374.390313734958,5369.725487682297,6138.427565561636,7546.395016504417,12451.616802604614,16144.279232787316
4369.44031373494,5358.975487682258,6175.727565561771,7556.395016504453,12430.966802604538,16129.979232787264
4372.690313734952,5361.725487682268,6170.177565561751,7551.345016504435,12439.166802604568,16143.479232787313
4355.340313734889,5358.675487682257,6140.077565561642,7540.845016504397,12438.316802604564,16136.879232787289
4377.240313734968,5362.825487682272,6161.777565561721,7552.2950165044385,12439.316802604568,16147.279232787327
4368.440313734936,5365.02548768228,6126.127565561591,7533.745016504371,12449.916802604606,16156.47923278736
4366.140313734928,5365.325487682281,6121.977565561576,7531.795016504364,12450.41680260461,16154.329232787353
4365.590313734926,5364.775487682279,6130.827565561608,7537.895016504386,12448.766802604603,16144.229232787315
4368.690313734937,5359.775487682261,6174.877565561768,7555.295016504449,12428.46680260453,16131.229232787267
4366.2903137349285,5356.925487682251,6182.127565561795,7553.545016504443,12426.866802604523,16131.52923278727
4359.840313734905,5358.675487682257,6158.7275655617095,7548.745016504426,12431.01680260454,16122.829232787237
4372.040313734949,5362.425487682271,6158.97756556171,7552.74501650444,12437.566802604562,16139.479232787298
4366.190313734928,5362.37548768227,6154.227565561693,7550.04501650443,12436.516802604558,16130.529232787267
4372.09031373495,5359.47548768226,6185.577565561807,7557.945016504459,12430.916802604537,16126.62923278725
4361.490313734911,5362.27548768227,6143.727565561655,7544.44501650441,12439.66680260457,16132.529232787274
4372.940313734953,5355.875487682247,6185.3775655618065,7556.195016504453,12425.96680260452,16134.229232787278
4370.340313734943,5360.925487682265,6170.627565561753,7551.295016504435,12434.16680260455,16141.479232787306
4353.340313734881,5361.825487682268,6118.727565561564,7533.39501650437,12447.916802604599,16141.529232787307
4369.34031373494,5357.475487682253,6181.627565561793,7554.945016504448,12429.966802604535,16133.729232787278
4369.090313734939,5362.37548768227,6146.027565561663,7545.795016504415,12433.066802604546,16146.629232787323
4361.29031373491,5371.325487682303,6092.327565561468,7475.495016504159,12508.26680260482,16162.929232787385
4355.990313734891,5360.325487682263,6108.327565561526,7521.895016504328,12449.916802604606,16162.779232787383
4368.790313734938,5360.875487682265,6163.777565561728,7549.745016504429,12435.366802604554,16132.02923278727
4372.790313734952,5359.3754876822595,6166.227565561737,7550.845016504433,12429.366802604532,16148.07923278733
4372.490313734951,5359.025487682258,6178.327565561781,7554.945016504448,12431.56680260454,16129.02923278726
4369.39031373494,5357.775487682254,6170.127565561751,7550.695016504433,12432.616802604545,16134.229232787278
4359.790313734905,5362.17548768227,6133.4275655616175,7535.745016504378,12442.116802604578,16145.62923278732
4367.240313734932,5365.325487682281,6126.577565561593,7533.645016504371,12449.766802604607,16146.679232787325
4362.590313734915,5360.675487682264,6154.127565561693,7548.945016504426,12434.51680260455,16131.179232787268
4370.840313734945,5363.275487682274,6137.577565561633,7540.595016504396,12443.516802604583,16153.57923278735
4373.040313734953,5359.9254876822615,6176.0275655617725,7553.995016504445,12433.766802604549,16135.729232787286
4359.390313734903,5360.675487682264,6124.327565561584,7535.545016504378,12441.416802604577,16149.029232787332
4359.840313734905,5358.775487682257,6162.527565561723,7552.045016504438,12434.716802604551,16116.929232787217
4360.490313734907,5362.075487682269,6128.077565561598,7537.545016504385,12444.81680260459,16142.229232787307
4359.240313734903,5367.225487682288,6105.377565561515,7514.695016504302,12471.016802604685,16165.179232787392
4365.390313734925,5367.125487682288,6139.127565561638,7546.945016504419,12445.01680260459,16132.129232787272
4369.0403137349385,5356.975487682251,6183.027565561798,7555.645016504451,12428.71680260453,16125.579232787248
4366.8403137349305,5361.425487682267,6139.027565561638,7543.145016504405,12438.566802604566,16137.729232787293
4354.390313734885,5358.975487682258,6124.427565561585,7535.045016504376,12442.616802604582,16136.029232787285
4367.740313734934,5363.925487682276,6125.627565561589,7532.4950165043665,12445.716802604591,16157.179232787363
4368.090313734935,5356.6254876822495,6177.477565561778,7551.095016504434,12431.51680260454,16137.829232787291
4367.040313734931,5361.0254876822655,6154.977565561696,7547.14501650442,12436.716802604558,16138.379232787294
4362.090313734913,5356.87548768225,6166.377565561737,7551.395016504435,12425.916802604519,16122.629232787236
4377.990313734971,5365.925487682283,6158.027565561707,7551.045016504434,12441.016802604576,16139.7292327873
4367.190313734932,5359.675487682261,6173.327565561763,7554.445016504446,12431.066802604539,16129.829232787262
4367.490313734933,5359.825487682261,6163.877565561728,7551.595016504436,12433.316802604546,16129.979232787264
4367.740313734934,5363.075487682273,6136.127565561627,7543.795016504408,12440.166802604572,16141.179232787304
4362.140313734913,5360.425487682263,6142.27756556165,7545.6950165044145,12435.766802604556,16133.679232787277
4359.290313734903,5365.625487682282,6118.777565561564,7529.945016504357,12455.016802604627,16134.57923278728
4377.59031373497,5359.47548768226,6187.327565561814,7560.89501650447,12432.116802604542,16133.979232787278
4369.840313734941,5367.575487682289,6126.677565561593,7532.4950165043665,12452.566802604617,16155.729232787358
4364.290313734921,5363.075487682273,6149.577565561676,7547.495016504421,12438.616802604567,16130.679232787266
4364.690313734923,5364.075487682277,6132.127565561613,7540.395016504395,12448.416802604603,16146.729232787326
4365.790313734927,5362.875487682272,6131.47756556161,7539.795016504393,12446.066802604593,16150.079232787337
4367.3903137349325,5360.675487682264,6171.977565561758,7556.345016504453,12433.166802604546,16128.329232787259
4361.14031373491,5361.825487682268,6116.227565561555,7530.69501650436,12451.066802604611,16150.379232787338
4370.990313734946,5354.925487682243,6183.127565561798,7553.9450165044445,12427.866802604527,16137.829232787291
4358.4403137349,5364.675487682279,6117.877565561561,7532.845016504368,12454.416802604625,16136.529232787288
4373.940313734956,5360.4754876822635,6161.777565561721,7550.245016504431,12438.516802604565,16138.879232787296
4363.090313734917,5367.325487682288,6112.22756556154,7523.045016504332,12462.066802604651,16158.72923278737
4376.190313734965,5364.775487682279,6147.77756556167,7545.795016504415,12440.066802604571,16147.329232787328
4359.440313734904,5360.725487682264,6135.677565561626,7540.7450165043965,12438.716802604566,16137.329232787291
4365.840313734927,5366.175487682284,6114.97756556155,7521.045016504325,12458.916802604639,16152.179232787345
4368.890313734938,5360.775487682265,6172.7275655617605,7555.39501650445,12433.766802604549,16132.079232787271
4376.390313734965,5366.725487682286,6129.327565561603,7533.54501650437,12449.516802604605,16157.629232787363
4364.490313734922,5360.125487682262,6156.477565561701,7549.345016504428,12434.866802604553,16131.77923278727
4376.190313734965,5370.025487682298,6134.02756556162,7534.995016504376,12450.46680260461,16161.229232787377
4367.440313734933,5363.425487682274,6136.127565561627,7542.445016504403,12440.566802604573,16140.879232787303
4364.590313734922,5359.42548768226,6157.677565561706,7551.795016504437,12432.916802604545,16135.679232787284
4375.090313734961,5381.57548768234,6099.177565561493,7469.995016504139,12514.366802604842,16172.279232787418
4356.990313734895,5357.875487682254,6144.9775655616595,7546.645016504418,12433.266802604547,16135.529232787285
4363.740313734919,5360.775487682265,6138.527565561636,7536.745016504382,12443.216802604584,16150.329232787339
4373.740313734956,5373.875487682312,6110.977565561536,7512.095016504292,12475.416802604701,16149.679232787335
4369.140313734939,5371.225487682303,6103.327565561508,7506.845016504273,12474.316802604695,16168.379232787403
4363.090313734917,5359.675487682261,6153.577565561691,7550.195016504431,12433.916802604548,16131.67923278727
4373.190313734954,5366.225487682284,6124.127565561584,7530.995016504361,12451.466802604613,16160.329232787375
4363.390313734918,5364.825487682279,6133.277565561617,7542.9450165044045,12447.8168026046,16134.879232787282
4366.140313734928,5361.475487682267,6168.977565561747,7553.695016504444,12434.36680260455,16130.779232787267
4370.790313734945,5365.175487682281,6145.777565561662,7547.845016504422,12440.466802604573,16138.679232787295
4360.840313734909,5360.775487682265,6143.3275655616535,7545.345016504413,12440.11680260457,16135.829232787284
4365.540313734926,5361.175487682266,6140.677565561644,7545.295016504413,12441.716802604577,16145.029232787318
4365.990313734927,5359.825487682261,6163.877565561728,7549.795016504429,12433.516802604547,16132.379232787272
4363.94031373492,5361.375487682267,6124.6275655615855,7536.045016504379,12442.46680260458,16145.779232787321
4359.240313734903,5355.775487682246,6173.527565561763,7552.945016504441,12424.666802604515,16116.179232787214
4360.190313734906,5355.825487682247,6180.377565561788,7553.295016504442,12428.516802604528,16114.479232787207
4362.740313734916,5361.125487682266,6128.5775655616,7536.745016504382,12446.616802604596,16151.779232787343
4367.740313734934,5368.675487682293,6106.62756556152,7509.145016504282,12474.566802604697,16163.279232787385
4370.790313734945,5368.075487682291,6123.627565561582,7529.7450165043565,12460.666802604646,16151.379232787342
4365.540313734926,5356.77548768225,6168.727565561746,7551.845016504437,12426.06680260452,16131.129232787269
4359.490313734904,5359.52548768226,6146.977565561667,7545.795016504415,12440.316802604571,16133.979232787278
4370.240313734943,5365.325487682281,6141.727565561648,7542.495016504403,12448.566802604602,16140.879232787303
4367.740313734934,5358.2754876822555,6186.37756556181,7558.045016504459,12429.316802604531,16119.829232787226
4356.840313734894,5358.575487682257,6145.477565561661,7543.645016504407,12438.516802604565,16136.779232787288
4354.690313734886,5362.875487682272,6108.677565561527,7524.745016504338,12453.21680260462,16148.579232787331
4369.090313734939,5360.875487682265,6162.727565561724,7551.895016504437,12441.566802604577,16132.979232787275
4367.040313734931,5359.125487682259,6182.427565561796,7560.045016504467,12428.966802604531,16121.829232787233
4376.4403137349655,5370.4254876823,6135.027565561623,7539.245016504391,12449.716802604606,16148.579232787331
4366.2903137349285,5359.825487682261,6174.027565561765,7555.34501650445,12432.916802604545,16120.87923278723
4362.840313734916,5360.4754876822635,6147.87756556167,7545.545016504414,12434.31680260455,16134.82923278728
4372.24031373495,5362.475487682271,6146.427565561665,7545.245016504413,12434.31680260455,16151.329232787342
4362.140313734913,5361.0254876822655,6124.927565561587,7531.595016504363,12448.1168026046,16159.37923278737
4362.740313734916,5357.875487682254,6139.127565561638,7540.845016504397,12439.816802604571,16149.229232787333
4366.59031373493,5362.525487682271,6161.57756556172,7551.095016504434,12436.916802604559,16121.229232787231
4371.940313734949,5368.975487682294,6127.627565561596,7535.445016504377,12451.966802604615,16153.379232787349
4367.690313734934,5361.425487682267,6169.127565561747,7556.395016504453,12429.516802604532,16131.729232787271
4366.490313734929,5358.375487682256,6182.977565561798,7554.795016504448,12428.76680260453,16124.729232787246
4364.190313734921,5362.22548768227,6151.077565561682,7548.645016504425,12438.066802604564,16129.42923278726
4368.140313734935,5362.525487682271,6155.227565561697,7550.595016504432,12435.466802604555,16133.929232787279
4361.29031373491,5364.175487682277,6108.677565561527,7524.745016504338,12458.716802604638,16150.179232787337
4359.890313734905,5359.275487682259,6150.427565561679,7546.845016504419,12433.066802604546,16134.929232787283
4368.090313734935,5361.325487682267,6158.027565561707,7550.395016504432,12434.966802604553,16138.229232787293
4368.290313734936,5365.275487682281,6134.477565561621,7540.7450165043965,12446.516802604594,16148.37923278733
4368.140313734935,5362.975487682273,6160.077565561714,7551.145016504434,12437.766802604563,16124.179232787243
4368.740313734937,5356.525487682249,6181.427565561792,7555.695016504451,12426.916802604523,16131.279232787268
4368.790313734938,5368.375487682292,6117.977565561561,7521.4950165043265,12464.21680260466,16159.62923278737
4366.74031373493,5362.625487682271,6162.727565561724,7550.6450165044325,12436.266802604558,16133.429232787275
4358.640313734901,5360.625487682264,6124.127565561584,7534.6950165043745,12443.166802604583,16148.07923278733
4358.290313734899,5355.725487682246,6167.627565561742,7549.89501650443,12429.966802604535,16123.779232787241
4352.340313734878,5362.775487682272,6106.977565561521,7524.095016504336,12461.71680260465,16147.72923278733
4364.240313734921,5359.975487682262,6164.577565561731,7552.945016504441,12437.666802604563,16121.779232787234
4369.54031373494,5359.025487682258,6185.677565561808,7555.945016504452,12431.616802604542,16134.32923278728
4367.890313734934,5358.775487682257,6171.877565561757,7555.295016504449,12429.316802604531,16128.629232787258
4374.94031373496,5360.075487682262,6183.227565561799,7562.395016504475,12427.816802604528,16133.179232787275
4360.890313734909,5366.975487682287,6108.477565561527,7523.095016504332,12461.71680260465,16146.929232787326
4346.140313734855,5364.225487682277,6097.827565561488,7517.945016504314,12466.366802604667,16142.67923278731
4369.940313734942,5359.225487682259,6179.8775655617865,7557.645016504458,12431.46680260454,16128.72923278726
4368.940313734938,5365.475487682282,6148.427565561672,7547.395016504421,12443.516802604583,16139.9792327873
4350.640313734872,5361.675487682268,6105.627565561516,7521.645016504327,12457.816802604637,16147.179232787326
4362.490313734915,5357.375487682252,6158.1775655617075,7549.645016504429,12428.516802604528,16132.429232787272
4370.540313734944,5357.075487682251,6189.477565561821,7557.895016504459,12428.76680260453,16123.779232787241
4362.590313734915,5365.07548768228,6121.077565561573,7533.295016504369,12452.616802604618,16150.379232787338
4367.240313734932,5367.82548768229,6133.127565561616,7539.545016504392,12448.866802604603,16144.479232787317
4367.790313734934,5361.475487682267,6166.577565561738,7552.64501650444,12431.36680260454,16138.729232787296
4367.790313734934,5363.525487682275,6142.42756556165,7543.695016504407,12441.216802604577,16145.27923278732
4363.490313734918,5358.325487682256,6155.727565561699,7548.245016504424,12429.766802604534,16135.179232787283
4371.040313734946,5364.775487682279,6160.177565561715,7552.69501650444,12438.716802604566,16136.679232787288
4365.290313734925,5356.925487682251,6178.527565561782,7554.4950165044465,12423.666802604512,16127.179232787254
4366.2903137349285,5361.375487682267,6166.527565561738,7550.0950165044305,12431.966802604542,16138.329232787295
4363.99031373492,5365.225487682281,6138.027565561634,7540.445016504395,12448.516802604601,16141.729232787307
4367.9403137349345,5369.925487682298,6099.977565561496,7495.995016504234,12483.016802604729,16165.779232787394
4369.290313734939,5358.525487682256,6185.427565561807,7557.395016504457,12427.566802604526,16132.329232787273
4358.190313734899,5360.4754876822635,6119.827565561568,7529.845016504357,12445.766802604592,16154.279232787352
4373.9903137349565,5359.225487682259,6189.2275655618205,7561.295016504471,12430.616802604538,16121.279232787232
4360.390313734907,5362.025487682269,6147.7275655616695,7547.24501650442,12435.016802604554,16130.079232787264
4363.99031373492,5359.9254876822615,6156.2275655617,7548.9950165044265,12436.666802604559,16141.479232787306
4371.390313734947,5361.825487682268,6172.1775655617585,7554.845016504448,12426.816802604524,16143.179232787312
4363.94031373492,5356.975487682251,6161.62756556172,7549.145016504427,12429.766802604534,16129.679232787263
4366.990313734931,5359.57548768226,6163.327565561726,7551.695016504436,12431.966802604542,16132.879232787274
4353.990313734884,5361.625487682268,6121.527565561574,7535.045016504376,12446.366802604594,16133.479232787276
4370.090313734942,5359.3754876822595,6174.677565561768,7555.34501650445,12436.61680260456,16128.72923278726
4370.490313734944,5365.4254876822815,6135.577565561625,7537.795016504386,12448.416802604603,16154.929232787355
4360.840313734909,5359.9254876822615,6155.227565561697,7549.89501650443,12434.216802604551,16126.929232787254
4361.390313734911,5357.275487682252,6155.227565561697,7548.195016504424,12433.466802604547,16132.979232787275
4367.490313734933,5362.875487682272,6129.327565561603,7539.745016504393,12447.166802604597,16144.079232787315
4359.790313734905,5359.025487682258,6135.727565561626,7540.395016504395,12437.916802604563,16133.179232787275
4360.440313734907,5368.475487682293,6100.027565561496,7493.245016504224,12485.166802604735,16169.329232787408
4356.690313734894,5359.52548768226,6132.977565561616,7540.545016504396,12439.56680260457,16136.879232787289
4366.890313734931,5360.025487682262,6163.927565561728,7550.595016504432,12429.066802604531,16133.679232787277
4367.590313734933,5360.075487682262,6143.427565561654,7543.245016504406,12438.066802604564,16144.379232787316
4371.690313734948,5361.225487682266,6176.427565561774,7558.645016504462,12429.816802604535,16137.07923278729
4376.140313734964,5366.5254876822855,6154.027565561692,7550.295016504431,12440.266802604572,16142.57923278731
4359.6903137349045,5358.875487682258,6148.627565561673,7545.245016504413,12434.26680260455,16132.329232787273
4368.340313734936,5363.2254876822735,6131.37756556161,7539.195016504391,12448.966802604604,16146.329232787324
4368.690313734937,5364.725487682279,6141.027565561645,7544.145016504409,12443.666802604585,16148.329232787331
4365.090313734924,5357.1754876822515,6169.477565561749,7550.445016504432,12430.166802604535,16131.32923278727
4366.74031373493,5369.175487682295,6117.227565561559,7526.495016504345,12461.516802604649,16149.079232787333
4367.3903137349325,5366.025487682284,6146.127565561664,7547.545016504421,12442.41680260458,16138.079232787293
4371.540313734948,5364.475487682278,6160.077565561714,7554.045016504445,12437.566802604562,16142.279232787309
4370.040313734942,5363.825487682276,6156.927565561703,7549.295016504428,12439.966802604571,16137.479232787291
4371.590313734948,5365.12548768228,6139.177565561638,7545.445016504414,12442.01680260458,16147.629232787327
4361.940313734913,5365.4254876822815,6110.0775655615325,7521.845016504328,12458.516802604638,16157.329232787364
4366.240313734928,5365.775487682283,6147.277565561668,7548.495016504425,12439.166802604568,16129.679232787263
4377.79031373497,5363.275487682274,6170.2775655617515,7555.245016504449,12438.216802604566,16142.179232787308
4367.990313734935,5358.175487682255,6178.427565561781,7555.39501650445,12430.766802604538,16127.029232787252
4375.390313734962,5364.625487682279,6167.02756556174,7552.345016504439,12431.66680260454,16145.82923278732
4353.590313734882,5361.475487682267,6107.3275655615225,7525.395016504341,12458.266802604638,16152.679232787346
4358.990313734902,5358.925487682258,6155.677565561698,7546.395016504417,12433.466802604547,16142.82923278731
4369.240313734939,5356.925487682251,6178.527565561782,7554.145016504445,12429.366802604532,16136.72923278729
4368.240313734936,5358.8254876822575,6182.027565561794,7557.295016504457,12426.816802604524,16125.629232787247
4364.890313734923,5355.475487682245,6179.227565561784,7552.945016504441,12430.316802604535,16123.62923278724
4368.940313734938,5357.225487682252,6178.7775655617825,7554.445016504446,12430.716802604536,16133.179232787275
4367.3903137349325,5356.175487682248,6168.777565561746,7550.745016504433,12426.816802604524,16136.429232787286
4361.29031373491,5368.675487682293,6099.977565561496,7502.595016504258,12484.616802604734,16150.579232787339
4367.690313734934,5358.175487682255,6182.377565561796,7556.495016504454,12429.416802604534,16125.629232787247
4374.84031373496,5358.325487682256,6187.377565561814,7557.745016504458,12431.316802604539,16134.929232787283
4364.990313734924,5361.175487682266,6144.477565561658,7544.745016504411,12441.116802604574,16132.479232787273
4363.590313734919,5359.775487682261,6173.777565561764,7554.895016504448,12429.916802604534,16120.179232787228
4376.140313734964,5376.575487682322,6109.977565561532,7504.4450165042645,12482.666802604726,16168.929232787406
4361.540313734911,5363.925487682276,6114.77756556155,7526.645016504345,12457.466802604635,16156.879232787362
4361.19031373491,5367.82548768229,6093.327565561472,7483.8450165041895,12495.166802604772,16160.879232787376
4366.340313734929,5364.675487682279,6129.827565561604,7536.29501650438,12450.316802604608,16144.029232787314
4366.490313734929,5360.975487682265,6144.477565561658,7545.1450165044125,12439.21680260457,16134.57923278728
4366.440313734929,5360.575487682264,6158.527565561709,7548.845016504426,12432.966802604546,16139.5292327873
4352.740313734879,5360.225487682263,6128.7275655616,7540.695016504396,12437.866802604563,16135.329232787284
4369.240313734939,5359.275487682259,6182.777565561797,7555.945016504452,12431.36680260454,16125.079232787246
4367.140313734932,5359.325487682259,6165.3275655617335,7552.145016504438,12428.966802604531,16134.879232787282
4365.340313734925,5367.6254876822895,6130.077565561605,7540.945016504397,12452.916802604617,16137.17923278729
4367.9403137349345,5366.775487682286,6137.227565561631,7542.095016504401,12449.016802604605,16138.679232787295
4368.940313734938,5361.675487682268,6173.977565561765,7555.0450165044485,12432.416802604545,16129.379232787262
4360.890313734909,5360.725487682264,6132.027565561612,7538.245016504387,12446.266802604594,16147.629232787327
4352.84031373488,5361.075487682266,6112.727565561542,7532.245016504366,12445.616802604593,16135.779232787285
4363.490313734918,5364.97548768228,6106.177565561518,7521.095016504325,12461.21680260465,16149.229232787333
4369.5903137349405,5354.625487682242,6183.327565561799,7553.295016504442,12425.666802604519,16130.729232787267
4361.690313734912,5361.675487682268,6157.927565561707,7548.695016504425,12441.016802604576,16132.879232787274
4363.690313734919,5356.375487682249,6167.677565561742,7549.595016504429,12430.416802604537,16132.329232787273
4373.790313734956,5366.725487682286,6136.527565561629,7541.8450165044005,12445.566802604591,16142.32923278731
4365.7403137349265,5363.975487682276,6127.327565561595,7537.545016504385,12446.566802604595,16149.879232787336
4368.440313734936,5360.075487682262,6159.527565561712,7549.145016504427,12430.516802604536,16139.679232787299
4370.340313734943,5360.875487682265,6153.827565561692,7547.995016504423,12436.416802604559,16143.879232787314
4367.540313734933,5367.225487682288,6138.877565561637,7538.745016504389,12450.966802604611,16151.979232787344
4362.740313734916,5360.375487682263,6137.727565561633,7543.145016504405,12437.616802604563,16145.229232787318
4367.890313734934,5364.475487682278,6141.1275655616455,7545.045016504412,12443.716802604584,16144.579232787317
4375.090313734961,5363.7754876822755,6163.627565561727,7553.345016504442,12438.116802604563,16141.479232787306
4360.690313734908,5365.07548768228,6105.627565561516,7514.045016504299,12469.066802604677,16162.779232787383
4364.140313734921,5365.4254876822815,6134.427565561621,7539.6450165043925,12449.566802604606,16137.579232787291
4369.34031373494,5360.625487682264,6165.3275655617335,7552.8450165044405,12432.516802604543,16131.079232787268
4368.540313734937,5358.025487682255,6175.4775655617705,7554.4950165044465,12430.316802604535,16130.679232787266
4351.9903137348765,5364.125487682277,6098.47756556149,7514.995016504303,12470.216802604682,16149.729232787337
4364.140313734921,5371.525487682304,6101.577565561502,7509.295016504282,12474.216802604697,16161.77923278738
4369.5903137349405,5361.125487682266,6170.327565561752,7554.195016504445,12434.06680260455,16135.279232787283
4363.99031373492,5361.375487682267,6142.37756556165,7544.34501650441,12440.216802604573,16142.629232787309
4367.590313734933,5366.975487682287,6125.77756556159,7532.595016504367,12455.166802604626,16141.429232787304
4368.040313734935,5359.62548768226,6166.027565561736,7551.145016504434,12431.56680260454,16134.47923278728
4365.840313734927,5362.32548768227,6140.477565561643,7539.795016504393,12440.666802604574,16151.279232787341
4366.390313734929,5356.77548768225,6169.87756556175,7550.695016504433,12426.466802604522,16128.87923278726
4371.2403137349465,5362.625487682271,6159.177565561711,7547.545016504421,12437.766802604563,16145.729232787322
4364.790313734923,5364.92548768228,6119.627565561567,7534.595016504374,12455.216802604627,16148.029232787329
4368.640313734937,5359.3754876822595,6135.127565561624,7537.145016504383,12435.016802604554,16161.479232787378
4367.040313734931,5361.875487682269,6151.627565561684,7548.245016504424,12437.566802604562,16131.379232787269
4362.690313734915,5363.725487682275,6134.377565561621,7541.995016504401,12446.516802604594,16138.179232787294
4370.290313734943,5355.275487682245,6184.077565561802,7551.845016504437,12428.266802604528,16134.929232787283
4365.940313734927,5358.525487682256,6173.027565561762,7553.895016504444,12426.216802604522,16131.179232787268
4366.540313734929,5358.225487682255,6154.277565561693,7546.895016504419,12431.56680260454,16143.329232787313
4373.540313734955,5360.325487682263,6182.777565561797,7557.845016504459,12437.616802604563,16137.029232787288
4374.090313734957,5358.925487682258,6188.777565561819,7559.095016504463,12431.166802604539,16131.52923278727
4368.240313734936,5360.225487682263,6147.87756556167,7544.39501650441,12437.016802604561,16148.779232787332
4366.8403137349305,5357.575487682253,6171.777565561757,7554.445016504446,12427.516802604525,16134.32923278728
4371.540313734948,5368.475487682293,6122.527565561578,7530.895016504361,12459.766802604643,16155.529232787358
4364.540313734922,5364.125487682277,6134.927565561623,7542.895016504404,12444.866802604589,16137.37923278729
4374.490313734958,5364.125487682277,6152.327565561686,7548.545016504425,12434.616802604553,16152.779232787347
4361.940313734913,5360.125487682262,6141.177565561646,7543.745016504407,12435.416802604555,16137.879232787292
4357.290313734896,5364.275487682277,6113.177565561544,7526.045016504343,12457.666802604635,16145.57923278732
4370.540313734944,5360.875487682265,6171.177565561755,7555.34501650445,12436.81680260456,16131.47923278727
4361.390313734911,5360.325487682263,6149.177565561675,7546.895016504419,12437.716802604562,16133.479232787276
4368.840313734938,5356.275487682248,6180.027565561787,7554.345016504446,12428.066802604528,16140.729232787304
4373.790313734956,5360.825487682265,6169.87756556175,7552.69501650444,12433.666802604548,16144.229232787315
4367.9403137349345,5362.725487682272,6151.077565561682,7551.145016504434,12435.216802604555,16136.329232787288
4368.840313734938,5365.625487682282,6118.977565561565,7532.595016504367,12451.466802604613,16167.3792327874
4367.890313734934,5360.225487682263,6185.777565561808,7556.045016504452,12435.566802604555,16123.229232787238
4375.240313734961,5375.075487682317,6103.82756556151,7497.145016504238,12485.066802604735,16175.47923278743
4367.540313734933,5355.675487682246,6177.1275655617765,7553.845016504444,12420.966802604502,16135.179232787283
4359.640313734904,5360.225487682263,6148.727565561673,7544.645016504411,12435.616802604556,16133.879232787278
4357.590313734897,5364.475487682278,6106.327565561519,7519.095016504318,12463.316802604655,16153.029232787347
4372.790313734952,5359.075487682258,6184.327565561803,7556.095016504452,12430.566802604537,16130.429232787264
4364.290313734921,5355.275487682245,6177.027565561776,7552.045016504438,12428.46680260453,16127.629232787254
4363.440313734918,5358.125487682255,6179.577565561785,7554.795016504448,12428.516802604528,16120.67923278723
4362.740313734916,5358.625487682257,6153.37756556169,7547.395016504421,12430.966802604538,16136.129232787287
4359.940313734905,5360.425487682263,6148.027565561671,7549.595016504429,12432.266802604543,16128.479232787258
4370.790313734945,5368.125487682291,6105.327565561515,7506.6450165042725,12476.316802604702,16170.37923278741
4375.640313734963,5366.075487682284,6142.27756556165,7544.5950165044105,12444.81680260459,16145.27923278732
4359.040313734902,5358.475487682256,6133.327565561617,7538.395016504388,12439.61680260457,16141.379232787305
4373.590313734955,5358.125487682255,6187.777565561815,7557.495016504457,12432.666802604545,16135.679232787284
4366.190313734928,5362.425487682271,6154.977565561696,7546.295016504417,12438.566802604566,16136.029232787285
4365.790313734927,5367.375487682289,6126.977565561594,7534.895016504375,12454.116802604622,16144.329232787317
4354.090313734884,5360.675487682264,6116.077565561554,7529.445016504355,12454.016802604623,16144.929232787319
4372.24031373495,5369.925487682298,6129.077565561602,7535.995016504379,12458.266802604638,16146.329232787324
4372.790313734952,5357.7254876822535,6185.827565561808,7555.845016504451,12430.866802604538,16128.679232787259
4369.49031373494,5360.825487682265,6174.277565561766,7553.245016504442,12432.116802604542,16130.829232787266
4363.84031373492,5371.325487682303,6107.977565561525,7513.095016504296,12474.616802604698,16147.029232787325
4376.190313734965,5364.125487682277,6138.777565561637,7542.545016504403,12442.56680260458,16161.279232787378
4362.040313734913,5364.625487682279,6119.977565561569,7530.945016504361,12457.066802604633,16146.879232787325
4361.640313734912,5360.725487682264,6137.477565561632,7543.545016504407,12438.766802604567,16137.17923278729
