B,V,r,i,J,H
4363.590313734919,5359.325487682259,6159.077565561711,7552.59501650444,12430.016802604536,16130.329232787266
4361.990313734913,5366.125487682284,6110.927565561536,7520.9450165043245,12465.116802604662,16156.82923278736
4367.240313734932,5357.375487682252,6173.527565561763,7553.795016504444,12430.466802604536,16130.729232787267
4366.540313734929,5357.875487682254,6173.677565561764,7554.595016504447,12428.91680260453,16131.279232787268
4360.440313734907,5371.225487682303,6090.427565561461,7471.245016504144,12513.91680260484,16166.729232787398
4362.890313734916,5364.425487682278,6129.177565561602,7540.095016504394,12440.266802604572,16148.12923278733
4360.140313734906,5366.375487682285,6100.377565561497,7503.995016504263,12476.766802604705,16160.529232787376
4372.940313734953,5356.6254876822495,6181.977565561794,7554.345016504446,12430.216802604536,16138.979232787296
4366.140313734928,5363.525487682275,6132.577565561614,7539.745016504393,12446.766802604596,16141.029232787303
4368.290313734936,5358.875487682258,6170.377565561752,7554.395016504446,12429.716802604533,16131.52923278727
4369.790313734941,5359.3754876822595,6151.277565561682,7547.695016504422,12432.966802604546,16144.079232787315
4365.490313734926,5366.225487682284,6117.4775655615595,7529.995016504357,12456.36680260463,16159.27923278737
4360.640313734908,5369.625487682297,6090.877565561463,7478.045016504168,12503.916802604803,16166.529232787398
4371.840313734949,5359.675487682261,6161.327565561719,7549.195016504427,12430.066802604535,16143.829232787313
4360.890313734909,5357.925487682254,6180.177565561788,7554.145016504445,12432.466802604544,16117.829232787219
4369.940313734942,5359.175487682259,6154.077565561693,7547.14501650442,12432.166802604543,16145.32923278732
4363.640313734919,5362.17548768227,6153.2275655616895,7548.495016504425,12437.466802604562,16128.97923278726
4365.540313734926,5356.175487682248,6180.127565561787,7555.44501650445,12425.216802604518,16125.079232787246
4368.640313734937,5361.5754876822675,6150.877565561681,7545.545016504414,12435.916802604555,16141.329232787306
4364.740313734923,5367.6254876822895,6106.927565561521,7514.845016504302,12472.41680260469,16163.379232787385
4364.0903137349205,5361.5754876822675,6146.227565561664,7546.295016504417,12438.666802604566,16137.42923278729
4367.290313734932,5356.125487682248,6186.777565561812,7555.54501650445,12428.46680260453,16131.229232787267
4363.94031373492,5357.625487682253,6172.427565561759,7553.445016504443,12427.466802604526,16127.079232787253
4369.0403137349385,5363.675487682275,6131.627565561611,7537.795016504386,12448.016802604601,16153.129232787349
4362.340313734914,5369.025487682295,6105.527565561516,7510.445016504286,12474.066802604695,16154.679232787354
4363.690313734919,5363.625487682275,6116.9275655615575,7531.445016504363,12449.416802604606,16157.779232787365
4365.790313734927,5362.975487682273,6116.827565561557,7529.595016504356,12450.116802604607,16149.529232787336
4361.09031373491,5364.075487682277,6125.027565561587,7537.195016504384,12449.666802604606,16141.129232787305
4367.640313734933,5364.375487682278,6133.027565561616,7537.595016504385,12444.516802604587,16148.479232787331
4365.490313734926,5364.475487682278,6118.927565561565,7529.595016504356,12455.416802604628,16161.279232787378
4367.340313734932,5359.725487682261,6156.0775655617,7551.045016504434,12433.016802604547,16136.97923278729
4364.0903137349205,5357.325487682252,6174.227565561766,7554.195016504445,12432.716802604544,16124.079232787242
4360.040313734906,5366.175487682284,6101.877565561503,7506.145016504271,12477.766802604709,16161.279232787378
4363.690313734919,5359.52548768226,6152.6775655616875,7548.895016504426,12436.61680260456,16133.579232787277
4369.39031373494,5357.275487682252,6180.377565561788,7555.39501650445,12427.766802604527,16123.929232787243
4361.640313734912,5364.125487682277,6127.9275655615975,7539.395016504392,12441.666802604577,16135.929232787286
4363.140313734917,5363.325487682274,6140.377565561643,7542.095016504401,12442.51680260458,16133.479232787276
4371.140313734946,5357.925487682254,6181.977565561794,7552.59501650444,12433.016802604547,16131.279232787268
4362.4403137349145,5366.875487682287,6104.327565561512,7516.84501650431,12466.866802604669,16154.129232787353
4365.090313734924,5363.2254876822735,6129.927565561605,7538.495016504388,12439.166802604568,16147.279232787327
4368.090313734935,5358.125487682255,6176.877565561776,7554.4950165044465,12427.766802604527,16133.029232787274
4366.190313734928,5356.82548768225,6180.77756556179,7553.245016504442,12429.816802604535,16126.07923278725
4356.140313734892,5366.125487682284,6113.277565561544,7524.995016504339,12460.416802604646,16151.629232787342
4359.290313734903,5367.6254876822895,6110.927565561536,7524.095016504336,12459.866802604643,16144.779232787318
4365.540313734926,5364.375487682278,6126.027565561591,7537.495016504385,12444.116802604585,16148.679232787332
4366.440313734929,5355.575487682246,6187.0275655618125,7555.195016504449,12424.116802604512,16129.829232787262
4365.090313734924,5360.175487682262,6165.927565561736,7552.64501650444,12430.016802604536,16132.879232787274
4361.740313734912,5364.625487682279,6121.077565561573,7528.495016504352,12457.816802604637,16149.879232787336
4363.090313734917,5363.125487682273,6135.727565561626,7542.695016504404,12448.016802604601,16136.429232787286
4364.540313734922,5361.775487682268,6132.677565561615,7542.645016504403,12440.666802604574,16143.529232787314
4371.2403137349465,5360.925487682265,6149.227565561675,7542.845016504404,12439.71680260457,16154.729232787355
4362.4403137349145,5363.575487682275,6131.677565561611,7540.645016504396,12443.216802604584,16142.279232787309
4364.490313734922,5364.725487682279,6118.977565561565,7528.595016504352,12449.766802604607,16147.679232787328
4372.590313734951,5356.175487682248,6179.627565561786,7553.795016504444,12428.71680260453,16136.679232787288
4368.440313734936,5358.325487682256,6178.02756556178,7554.745016504447,12428.366802604529,16132.829232787273
4362.190313734914,5361.525487682267,6148.427565561672,7545.395016504413,12438.916802604566,16140.4292327873
4361.29031373491,5362.775487682272,6141.827565561648,7544.39501650441,12439.816802604571,16146.679232787325
4360.090313734906,5361.175487682266,6143.677565561655,7547.24501650442,12437.516802604561,16134.879232787282
4362.240313734914,5368.225487682292,6102.427565561505,7504.895016504266,12474.016802604696,16167.3792327874
4367.490313734933,5365.875487682283,6119.877565561568,7531.145016504362,12450.516802604609,16156.879232787362
4361.640313734912,5361.375487682267,6139.67756556164,7543.045016504405,12440.916802604574,16134.27923278728
4363.89031373492,5361.325487682267,6155.577565561698,7547.8950165044225,12436.566802604559,16129.679232787263
4370.590313734944,5359.175487682259,6161.52756556172,7552.345016504439,12430.966802604538,16138.429232787294
4366.990313734931,5361.925487682269,6145.377565561661,7547.29501650442,12437.766802604563,16140.1792327873
4366.69031373493,5360.325487682263,6160.677565561717,7549.94501650443,12431.766802604541,16125.029232787245
4363.740313734919,5358.725487682257,6174.977565561769,7554.145016504445,12431.616802604542,16123.979232787242
4368.740313734937,5356.925487682251,6176.277565561773,7554.645016504447,12428.166802604528,16128.629232787258
4360.940313734909,5364.92548768228,6117.777565561561,7529.645016504356,12453.36680260462,16157.779232787365
4363.94031373492,5358.225487682255,6165.627565561735,7551.045016504434,12430.766802604538,16128.479232787258
4364.0903137349205,5360.875487682265,6139.62756556164,7541.495016504399,12437.266802604561,16148.779232787332
4360.390313734907,5362.17548768227,6125.427565561588,7536.8950165043825,12446.666802604595,16145.37923278732
4364.740313734923,5359.275487682259,6164.27756556173,7551.795016504437,12429.616802604534,16134.029232787278
4367.990313734935,5360.825487682265,6151.827565561684,7546.7950165044185,12434.51680260455,16134.879232787282
4367.790313734934,5356.0754876822475,6181.077565561791,7554.895016504448,12428.56680260453,16127.679232787255
4365.7403137349265,5364.375487682278,6118.727565561564,7530.545016504359,12456.16680260463,16144.229232787315
4363.5403137349185,5362.725487682272,6137.977565561634,7543.595016504407,12440.166802604572,16144.679232787317
4356.9403137348945,5363.575487682275,6132.227565561613,7537.145016504383,12448.1168026046,16133.379232787276
4365.290313734925,5361.525487682267,6141.627565561647,7545.595016504414,12438.716802604566,16140.329232787302
4363.190313734917,5364.625487682279,6114.427565561548,7520.645016504323,12458.916802604639,16156.62923278736
4361.540313734911,5366.775487682286,6108.277565561526,7516.095016504307,12469.716802604678,16156.429232787359
4365.690313734926,5363.825487682276,6131.127565561609,7538.645016504389,12441.916802604577,16146.279232787323
4363.5403137349185,5370.6254876823,6095.127565561478,7474.645016504156,12511.866802604833,16170.729232787413
4372.440313734951,5357.375487682252,6174.9275655617685,7554.545016504447,12426.266802604521,16141.029232787303
4361.8903137349125,5362.17548768227,6149.477565561676,7547.24501650442,12436.316802604557,16130.179232787264
4364.190313734921,5364.8754876822795,6123.02756556158,7532.045016504365,12451.916802604614,16150.77923278734
4363.040313734917,5368.075487682291,6111.077565561536,7524.845016504339,12461.166802604648,16150.679232787339
4369.190313734939,5356.225487682248,6179.527565561785,7554.645016504447,12428.016802604528,16132.179232787272
4363.190313734917,5361.725487682268,6145.927565561663,7545.495016504414,12437.666802604563,16137.729232787293
4363.490313734918,5360.525487682264,6165.127565561733,7552.095016504438,12435.066802604553,16126.07923278725
4368.040313734935,5364.475487682278,6120.627565561571,7530.395016504359,12449.566802604606,16162.42923278738
4367.240313734932,5357.1754876822515,6177.427565561778,7556.745016504455,12428.66680260453,16125.679232787248
4374.640313734959,5354.825487682243,6187.127565561813,7554.595016504447,12423.36680260451,16144.029232787314
4370.840313734945,5358.475487682256,6170.327565561752,7553.545016504443,12427.166802604524,16133.529232787278
4362.040313734913,5356.67548768225,6181.277565561792,7555.295016504449,12432.466802604544,16122.129232787236
4367.740313734934,5362.32548768227,6147.027565561667,7545.6950165044145,12435.166802604554,16140.529232787303
4359.540313734904,5365.925487682283,6125.327565561588,7541.7950165044,12446.316802604593,16142.279232787309
4364.6403137349225,5361.475487682267,6148.427565561672,7546.895016504419,12437.216802604562,16137.929232787294
4363.040313734917,5364.725487682279,6134.377565561621,7538.295016504388,12449.416802604606,16143.779232787314
4360.390313734907,5364.275487682277,6114.427565561548,7529.1950165043545,12452.516802604616,16148.679232787332
4365.340313734925,5363.625487682275,6137.577565561633,7538.045016504387,12442.56680260458,16148.12923278733
4353.390313734882,5368.375487682292,6086.877565561448,7460.945016504106,12524.116802604876,16161.92923278738
4362.190313734914,5364.175487682277,6126.327565561592,7537.045016504383,12447.216802604598,16145.429232787319
4361.8903137349125,5360.075487682262,6155.677565561698,7550.595016504432,12433.216802604547,16125.629232787247
4364.990313734924,5362.075487682269,6130.577565561607,7540.495016504396,12446.916802604595,16143.179232787312
4364.440313734922,5362.32548768227,6138.9275655616375,7543.195016504405,12439.266802604569,16145.779232787321
4373.4403137349545,5356.025487682247,6188.227565561817,7555.34501650445,12428.066802604528,16141.779232787307
4364.390313734922,5356.425487682249,6187.377565561814,7555.54501650445,12432.216802604544,16130.929232787268
4362.040313734913,5360.875487682265,6159.977565561714,7547.645016504422,12434.616802604553,16134.879232787282
4367.440313734933,5357.875487682254,6176.877565561776,7553.845016504444,12429.216802604533,16131.279232787268
4359.990313734906,5365.475487682282,6118.877565561565,7528.695016504353,12453.816802604622,16139.279232787298
4362.140313734913,5363.825487682276,6139.4775655616395,7544.645016504411,12439.56680260457,16134.779232787281
4363.94031373492,5359.62548768226,6162.377565561723,7552.995016504441,12432.166802604543,16125.079232787246
4368.540313734937,5363.825487682276,6132.177565561613,7537.545016504385,12445.466802604591,16157.529232787365
4365.540313734926,5363.625487682275,6149.477565561676,7545.945016504415,12446.616802604596,16126.42923278725
4370.6903137349445,5358.425487682256,6160.077565561714,7550.795016504433,12428.66680260453,16137.529232787292
4365.490313734926,5364.225487682277,6119.177565561566,7528.245016504351,12451.466802604613,16157.929232787366
4370.640313734944,5357.375487682252,6180.527565561789,7554.4950165044465,12425.266802604518,16139.829232787299
4364.840313734923,5365.825487682283,6126.077565561591,7533.245016504369,12447.366802604598,16136.679232787288
4366.69031373493,5360.875487682265,6143.977565561656,7545.545016504414,12437.866802604563,16136.97923278729
4365.040313734924,5358.125487682255,6176.327565561774,7553.9450165044445,12431.816802604542,16131.729232787271
4367.090313734931,5362.775487682272,6140.527565561643,7541.995016504401,12444.866802604589,16140.479232787302
4365.490313734926,5363.925487682276,6137.077565561631,7541.5950165044,12445.416802604592,16134.67923278728
4368.790313734938,5360.725487682264,6150.077565561678,7547.24501650442,12432.666802604545,16144.429232787315
4361.8903137349125,5366.5254876822855,6121.627565561575,7527.245016504347,12452.866802604618,16142.729232787311
4366.340313734929,5356.425487682249,6177.477565561778,7555.44501650445,12425.566802604519,16125.279232787247
4363.5403137349185,5368.025487682291,6110.427565561534,7520.645016504323,12464.46680260466,16152.379232787345
4361.990313734913,5364.8754876822795,6113.027565561543,7525.545016504341,12461.61680260465,16155.929232787359
4367.890313734934,5357.425487682252,6173.077565561762,7555.54501650445,12432.166802604543,16136.479232787287
4360.390313734907,5360.825487682265,6154.177565561693,7550.695016504433,12431.116802604538,16121.879232787234
4363.640313734919,5367.475487682289,6103.82756556151,7509.245016504282,12469.216802604678,16164.32923278739
4367.790313734934,5359.125487682259,6159.477565561712,7549.94501650443,12436.116802604556,16146.679232787325
4363.390313734918,5362.625487682271,6123.12756556158,7535.645016504378,12449.266802604605,16148.779232787332
4364.04031373492,5365.575487682282,6129.077565561602,7539.945016504394,12446.266802604594,16148.679232787332
4363.390313734918,5359.42548768226,6157.477565561705,7548.845016504426,12433.766802604549,16132.379232787272
4366.2903137349285,5358.625487682257,6162.077565561722,7551.1950165044345,12430.766802604538,16138.079232787293
4369.290313734939,5356.6254876822495,6182.027565561794,7554.245016504446,12428.71680260453,16133.829232787277
4364.790313734923,5363.125487682273,6136.477565561629,7541.7450165044,12446.316802604593,16148.679232787332
4364.840313734923,5362.425487682271,6131.077565561609,7536.14501650438,12444.566802604588,16145.82923278732
4371.740313734948,5357.7254876822535,6177.327565561777,7552.195016504438,12427.716802604526,16139.7792327873
4366.340313734929,5367.67548768229,6102.877565561506,7509.695016504284,12471.216802604686,16167.729232787402
4364.890313734923,5359.725487682261,6165.577565561734,7551.545016504436,12432.066802604542,16135.279232787283
4366.240313734928,5364.575487682278,6127.727565561597,7538.345016504388,12446.116802604593,16145.929232787323
4360.840313734909,5365.02548768228,6115.8275655615535,7528.345016504351,12456.666802604632,16150.629232787338
4368.940313734938,5356.67548768225,6185.827565561808,7554.595016504447,12428.016802604528,16127.729232787256
4363.490313734918,5363.375487682274,6137.727565561633,7542.3950165044025,12440.216802604573,16139.9792327873
4359.6903137349045,5364.92548768228,6126.977565561594,7538.84501650439,12444.866802604589,16128.029232787256
4360.2403137349065,5363.625487682275,6121.427565561574,7534.6950165043745,12446.616802604596,16144.979232787318
4367.740313734934,5359.9254876822615,6166.327565561737,7551.595016504436,12432.116802604542,16137.929232787294
4361.740313734912,5360.275487682263,6163.777565561728,7553.495016504443,12434.766802604552,16117.52923278722
4369.39031373494,5359.775487682261,6159.477565561712,7549.395016504428,12431.01680260454,16141.879232787307
4360.740313734908,5362.27548768227,6133.627565561618,7541.6950165044,12441.466802604577,16139.829232787299
4364.0903137349205,5362.475487682271,6142.577565561651,7546.995016504419,12441.666802604577,16139.9292327873
4368.540313734937,5357.475487682253,6169.277565561748,7551.795016504437,12430.366802604536,16143.829232787313
4363.040313734917,5364.125487682277,6126.527565561592,7536.24501650438,12451.416802604614,16144.179232787315
4363.84031373492,5363.575487682275,6133.277565561617,7541.895016504401,12438.516802604565,16143.429232787312
4361.990313734913,5363.525487682275,6130.477565561607,7538.145016504387,12445.116802604589,16139.429232787297
4368.290313734936,5356.82548768225,6179.677565561786,7555.39501650445,12426.666802604523,16130.279232787265
4365.690313734926,5363.175487682273,6142.677565561651,7544.745016504411,12439.066802604568,16140.1792327873
4368.740313734937,5360.875487682265,6152.1275655616855,7549.095016504427,12432.816802604546,16143.429232787312
4367.690313734934,5357.7254876822535,6180.527565561789,7556.545016504454,12427.216802604526,16130.279232787265
4369.890313734942,5363.275487682274,6135.227565561624,7539.145016504391,12443.966802604586,16144.429232787315
4374.490313734958,5359.57548768226,6153.42756556169,7547.14501650442,12435.266802604554,16155.279232787356
4364.890313734923,5363.675487682275,6138.777565561637,7543.745016504407,12440.316802604571,16150.129232787338
4367.190313734932,5367.77548768229,6104.127565561511,7513.595016504298,12469.566802604679,16162.979232787384
4361.490313734911,5365.275487682281,6134.577565561622,7540.695016504396,12443.166802604583,16137.07923278729
4364.140313734921,5362.27548768227,6142.627565561651,7545.045016504412,12441.116802604574,16134.779232787281
4363.340313734918,5366.025487682284,6105.527565561516,7516.295016504308,12469.76680260468,16163.379232787385
4358.4903137349,5360.175487682262,6149.027565561674,7545.745016504415,12435.966802604557,16124.879232787245
4361.29031373491,5364.575487682278,6134.427565561621,7539.445016504392,12446.716802604595,16148.17923278733
4365.340313734925,5358.025487682255,6185.177565561806,7557.2450165044565,12429.766802604534,16122.179232787235
4363.490313734918,5361.225487682266,6140.727565561644,7543.995016504408,12437.866802604563,16133.629232787276
4362.340313734914,5359.47548768226,6160.127565561715,7551.395016504435,12430.716802604536,16123.32923278724
4365.890313734927,5362.925487682272,6142.32756556165,7546.395016504417,12442.01680260458,16133.179232787275
4360.740313734908,5358.475487682256,6167.5275655617415,7552.195016504438,12433.266802604547,16119.179232787224
4366.140313734928,5357.075487682251,6181.777565561793,7554.945016504448,12428.71680260453,16126.62923278725
4369.290313734939,5363.325487682274,6124.677565561586,7533.145016504369,12446.666802604595,16157.529232787365
4369.090313734939,5360.525487682264,6145.977565561663,7544.195016504409,12437.616802604563,16155.829232787357
4368.640313734937,5359.62548768226,6169.7275655617495,7551.095016504434,12430.616802604538,16138.979232787296
4362.640313734915,5366.725487682286,6108.727565561528,7520.445016504323,12459.16680260464,16164.82923278739
4365.090313734924,5363.7754876822755,6136.227565561628,7542.3950165044025,12445.666802604592,16135.179232787283
4370.440313734944,5358.425487682256,6167.927565561743,7552.64501650444,12432.966802604546,16144.479232787317
4360.340313734907,5366.875487682287,6101.377565561501,7503.645016504262,12481.266802604721,16168.629232787403
4370.740313734945,5357.475487682253,6174.777565561768,7552.445016504439,12428.166802604528,16138.729232787296
4367.290313734932,5363.475487682274,6144.577565561658,7543.645016504407,12438.066802604564,16144.879232787318
4364.140313734921,5363.125487682273,6137.8275655616335,7541.395016504399,12442.51680260458,16143.529232787314
4367.990313734935,5361.675487682268,6145.22756556166,7546.045016504416,12435.116802604553,16143.529232787314
4365.140313734924,5370.675487682301,6096.827565561484,7493.1950165042235,12490.566802604755,16170.879232787413
4358.140313734899,5368.325487682292,6095.57756556148,7498.245016504242,12483.21680260473,16159.929232787374
4361.640313734912,5363.2254876822735,6131.027565561609,7541.6950165044,12447.116802604596,16141.379232787305
4364.6403137349225,5360.375487682263,6174.677565561768,7552.8450165044405,12435.416802604555,16122.129232787236
4368.940313734938,5360.375487682263,6157.277565561704,7550.0950165044305,12436.016802604558,16131.77923278727
4367.790313734934,5356.77548768225,6178.277565561781,7555.49501650445,12428.41680260453,16132.679232787274
4360.690313734908,5362.475487682271,6129.427565561603,7540.145016504394,12444.716802604587,16136.829232787288
4361.3403137349105,5365.325487682281,6114.4775655615485,7526.545016504345,12461.61680260465,16146.629232787323
4366.69031373493,5356.575487682249,6180.72756556179,7554.795016504448,12427.866802604527,16128.079232787257
4366.040313734928,5357.375487682252,6181.577565561793,7556.095016504452,12429.766802604534,16122.129232787236
4361.490313734911,5365.4254876822815,6127.427565561596,7537.745016504386,12448.266802604601,16141.029232787303
4359.490313734904,5365.725487682283,6108.9775655615285,7517.195016504311,12462.616802604654,16155.879232787358
4363.090313734917,5360.725487682264,6151.377565561683,7548.545016504425,12435.766802604556,16129.02923278726
4362.290313734914,5359.57548768226,6167.327565561741,7552.045016504438,12433.566802604548,16124.779232787245
4364.240313734921,5368.775487682294,6100.1775655614965,7509.595016504283,12474.766802604698,16158.079232787366
4366.64031373493,5359.42548768226,6163.077565561725,7550.545016504432,12435.766802604556,16133.179232787275
4365.7403137349265,5361.525487682267,6150.67756556168,7548.245016504424,12435.266802604554,16134.779232787281
4371.490313734947,5356.575487682249,6177.727565561779,7552.79501650444,12428.516802604528,16138.829232787295
4368.540313734937,5361.975487682269,6130.877565561608,7538.595016504389,12440.966802604575,16145.47923278732
4368.540313734937,5360.525487682264,6164.47756556173,7551.1950165044345,12432.666802604545,16133.779232787278
4368.840313734938,5356.77548768225,6182.877565561797,7555.145016504449,12427.616802604527,16129.17923278726
4362.490313734915,5363.175487682273,6138.327565561635,7544.54501650441,12440.616802604574,16143.329232787313
4362.490313734915,5366.375487682285,6116.527565561556,7523.595016504334,12457.666802604635,16154.729232787355
4367.040313734931,5358.225487682255,6168.927565561747,7551.795016504437,12430.516802604536,16142.729232787311
4366.69031373493,5363.725487682275,6124.727565561586,7534.995016504376,12444.466802604587,16156.079232787359
4367.140313734932,5361.425487682267,6129.827565561604,7536.24501650438,12444.466802604587,16154.079232787351
4362.540313734915,5363.675487682275,6140.277565561642,7544.195016504409,12440.566802604573,16131.57923278727
4366.59031373493,5358.675487682257,6170.027565561751,7550.845016504433,12434.466802604551,16132.579232787273
4369.54031373494,5356.77548768225,6184.2775655618025,7554.595016504447,12429.766802604534,16130.479232787266
4365.7403137349265,5358.025487682255,6172.57756556176,7552.445016504439,12432.666802604545,16127.779232787256
4365.390313734925,5364.075487682277,6125.527565561589,7532.095016504365,12455.516802604627,16148.12923278733
4363.99031373492,5365.275487682281,6126.577565561593,7536.24501650438,12443.166802604583,16147.529232787329
4366.040313734928,5358.725487682257,6170.777565561753,7552.64501650444,12429.866802604534,16131.729232787271
4359.440313734904,5367.77548768229,6096.227565561482,7501.745016504255,12483.46680260473,16166.279232787396
4372.24031373495,5355.825487682247,6180.327565561788,7555.195016504449,12427.816802604528,16133.279232787276
4365.340313734925,5364.3254876822775,6118.077565561562,7527.84501650435,12453.26680260462,16157.779232787365
4367.440313734933,5362.875487682272,6137.877565561634,7540.445016504395,12440.016802604572,16153.979232787351
4360.7903137349085,5361.875487682269,6149.277565561675,7547.595016504421,12437.666802604563,16129.279232787261
4360.490313734907,5361.525487682267,6137.927565561634,7543.045016504405,12438.666802604566,16136.229232787286
4367.690313734934,5362.525487682271,6136.577565561629,7540.695016504396,12443.766802604585,16143.829232787313
4366.240313734928,5362.22548768227,6141.427565561647,7541.6950165044,12441.166802604575,16140.1792327873
4357.740313734897,5366.925487682287,6109.827565561532,7523.195016504333,12463.816802604659,16147.179232787326
4366.890313734931,5362.825487682272,6137.527565561632,7542.495016504403,12440.516802604572,16139.029232787296
4360.040313734906,5362.875487682272,6124.927565561587,7534.795016504375,12449.116802604603,16140.779232787303
4362.040313734913,5363.375487682274,6131.127565561609,7538.145016504387,12446.266802604594,16145.879232787322
4359.290313734903,5364.425487682278,6119.827565561568,7534.6950165043745,12450.166802604608,16147.92923278733
4363.490313734918,5361.675487682268,6158.477565561709,7550.845016504433,12433.016802604547,16129.929232787264
4363.440313734918,5362.075487682269,6146.6275655616655,7546.495016504417,12438.416802604566,16133.879232787278
4364.04031373492,5364.3254876822775,6123.927565561583,7535.345016504377,12450.21680260461,16146.229232787322
4368.290313734936,5359.775487682261,6158.92756556171,7550.595016504432,12429.666802604534,16137.329232787291
4368.740313734937,5364.575487682278,6126.127565561591,7533.095016504369,12446.566802604595,16158.529232787369
4367.740313734934,5365.575487682282,6123.327565561581,7534.645016504374,12443.616802604585,16149.529232787336
4370.740313734945,5357.325487682252,6174.977565561769,7554.345016504446,12428.116802604527,16135.279232787283
4360.190313734906,5366.075487682284,6122.777565561579,7536.19501650438,12449.966802604607,16136.829232787288
4368.440313734936,5364.275487682277,6128.777565561601,7538.395016504388,12448.016802604601,16150.52923278734
4368.290313734936,5357.825487682254,6172.927565561761,7553.145016504442,12430.116802604534,16137.62923278729
4361.3403137349105,5366.025487682284,6119.077565561565,7527.695016504349,12456.716802604631,16143.279232787312
4368.290313734936,5357.425487682252,6175.527565561771,7553.9450165044445,12429.816802604535,16124.879232787245
4362.240313734914,5364.825487682279,6122.027565561576,7534.595016504374,12445.416802604592,16149.029232787332
4363.290313734918,5364.725487682279,6120.577565561571,7531.445016504363,12450.816802604611,16147.279232787327
4370.740313734945,5358.375487682256,6154.427565561694,7549.745016504429,12436.916802604559,16141.179232787304
4364.440313734922,5363.325487682274,6142.47756556165,7542.345016504402,12439.71680260457,16150.129232787338
4361.3403137349105,5363.7754876822755,6130.477565561607,7538.045016504387,12444.266802604587,16145.179232787319
4368.190313734935,5359.57548768226,6157.277565561704,7550.495016504432,12431.41680260454,16142.029232787307
4370.540313734944,5356.375487682249,6183.277565561799,7554.945016504448,12428.66680260453,16132.279232787272
4362.290313734914,5366.725487682286,6106.2275655615185,7515.345016504304,12465.766802604665,16160.379232787374
4364.990313734924,5363.7754876822755,6126.777565561593,7533.695016504371,12449.666802604606,16154.179232787352
4364.840313734923,5361.375487682267,6150.277565561679,7549.445016504428,12438.716802604566,16135.979232787286
4369.090313734939,5361.475487682267,6148.227565561671,7545.6950165044145,12435.216802604555,16153.979232787351
4360.990313734909,5362.475487682271,6139.977565561641,7542.045016504401,12442.616802604582,16129.679232787263
4362.290313734914,5361.975487682269,6132.927565561616,7540.645016504396,12443.616802604585,16143.279232787312
4367.790313734934,5357.225487682252,6181.277565561792,7555.295016504449,12429.11680260453,16139.629232787298
4362.040313734913,5359.725487682261,6158.127565561707,7550.895016504433,12433.616802604549,16129.479232787262
4364.6403137349225,5360.275487682263,6164.877565561732,7552.2950165044385,12428.86680260453,16130.779232787267
4360.2403137349065,5364.025487682276,6126.327565561592,7539.0950165043905,12449.516802604605,16133.929232787279
4371.290313734947,5357.275487682252,6178.07756556178,7554.045016504445,12429.416802604534,16134.729232787282
4361.040313734909,5361.0254876822655,6145.02756556166,7546.895016504419,12437.06680260456,16130.479232787266
4366.64031373493,5362.725487682272,6135.527565561625,7540.845016504397,12441.466802604577,16144.779232787318
4362.240313734914,5367.475487682289,6096.127565561482,7490.095016504212,12487.816802604746,16171.579232787415
